time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1702338826017000000,152.033,0,0,8.215463638305664,19.784000396728516,0.11511556059122086,171.2876739501953,256,19.902176,50.0696993
1702338831037000000,157.053,0,0,5.920729160308838,20,0.027969537302851677,0,256,19.9021779,50.0696991
1702338836092000000,162.108,0,0,5.654741287231445,20,0.009784343652427197,0,256,19.902177,50.0696991
1702338841168000000,167.184,0,0,3.079989433288574,20,0.6942015886306763,74.7055892944336,247,19.9022275,50.0697079
1702338846189000000,172.205,0,0,6.119726657867432,20,0.6390634775161743,261.6751403808594,256,19.9021776,50.069703
1702338851213000000,177.229,0,0,6.828784942626953,15.986000061035156,0.08788859844207764,0,256,19.9021742,50.0697049
1702338856241000000,182.257,0,0,4.557748794555664,20,0.1177162155508995,162.9427947998047,256,19.902177,50.0696995
1702338861274000000,187.28999975585938,0,0,4.557748794555664,20,0.011718017980456352,0,256,19.9021772,50.0696993
1702338866309000000,192.325,0,0,4.344945430755615,20,0.012072532437741756,0,256,19.9021763,50.0696993
1702338871331000000,197.347,0,0,5.650490760803223,19.65399932861328,0.038909800350666046,0,256,19.9021751,50.069701
1702338876371000000,202.387,0,0,5.2864766120910645,20,0.038959573954343796,0,256,19.9021759,50.0696991
1702338881396000000,207.412,0,0,3.0211312770843506,17.358999252319336,0.37315061688423157,77.84783935546875,247,19.902203,50.0697029
1702338886432000000,212.448,0,0,4.077603340148926,20,0.33459821343421936,258.3437194824219,256,19.9021774,50.0696995
1702338891462000000,217.47800024414062,0,0,6.371114730834961,18.207000732421875,0.1613762527704239,312.89520263671875,256,19.90217,50.069705
1702338896511000000,222.527,0,0,5.1707634925842285,20,0.07887715101242065,0,256,19.9021762,50.0697042
1702338901546000000,227.56199975585938,0,0,5.451437473297119,15.833000183105469,0.0730552151799202,0,256,19.9021709,50.0697028
1702338906600000000,232.616,0,0,4.132387638092041,20,0.09426546841859818,0,256,19.9021752,50.0696992
1702338911625000000,237.641,0,0,3.4807729721069336,19.658000946044922,0.15257148444652557,55.677921295166016,247,19.9021844,50.0697036
1702338916653000000,242.669,0,0,3.502089023590088,16.871999740600586,0.3283556401729584,96.80950164794922,247,19.9022082,50.0697015
1702338921676000000,247.692,0,0,5.121160507202148,20,0.4230842590332031,262.13336181640625,256,19.9021761,50.0696988
1702338926719000000,252.735,0,0,6.223547458648682,20,0.14468877017498016,358.849853515625,256,19.9021776,50.0697059
1702338931750000000,257.7660002441406,0,0,2.5496771335601807,20,0.14675545692443848,202.45018005371094,256,19.9021735,50.069699
1702338936798000000,262.81400024414063,0,0,3.028106689453125,20,0.07034441083669662,0,256,19.9021711,50.0697023
1702338941814000000,267.83000024414065,0,0,1.558470368385315,20,0.09163461625576019,0,256,19.9021721,50.0696978
1702338946861000000,272.877,0,0,1,20,0.07364974915981293,0,256,19.9021757,50.0696954
1702338951895000000,277.911,0,0,1,20,0.009297455660998821,0,256,19.9021761,50.0696957
1702338956938000000,282.9539997558594,0,0,1,19.183000564575195,0.4183703660964966,255.45272827148438,256,19.9021457,50.0696907
1702338961965000000,287.981,0,0,1,20,0.3622795045375824,77.02342987060547,256,19.9021736,50.0696948
1702338967017000000,293.033,0,0,1,18.558000564575195,0.3747730553150177,256.2187805175781,256,19.9021448,50.0696903
1702338972050000000,298.06599975585937,0,0,2.8677172660827637,20,0.40607956051826477,65.1913070678711,256,19.9021736,50.0696987
1702338977085000000,303.101,0,0,5.896480560302734,20,0.08889296650886536,0,256,19.9021692,50.0697021
1702338982097000000,308.113,0,0,1.9989571571350098,20,0.09752063453197479,0,256,19.902163,50.0696997
1702338987148000000,313.164,0,0,7.104987144470215,20,0.14513622224330902,66.51671600341797,256,19.9021733,50.0697026
1702338992179000000,318.195,0,0,6.6787824630737305,18.365999221801758,0.02645260840654373,0,256,19.9021714,50.0697016
1702338997207000000,323.223,0,0,11.886422157287598,20,0.7170271277427673,84.09114074707031,256,19.9022244,50.0697051
1702339002246000000,328.2620002441406,0,0,2.955357313156128,16.709999084472656,1.0771602392196655,237.96932983398438,256,19.9021531,50.0696775
