time,seconds_elapsed,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1702338814033602600,119.8706025390625,55.74399948120117,0.000023599293854204006,237.472412109375,246.20001220703125,19.9029426,50.0698753
1702338815034476500,120.8714765625,55.755001068115234,0.000015792384147061966,245.43331909179688,246.20001220703125,19.9029365,50.069871
1702338817034494200,122.871494140625,55.777000427246094,0.000009176114872389007,36.04957962036133,246.20001220703125,19.9029392,50.0698765
1702338818034205000,123.87120483398438,55.78799819946289,0.00000636861886960105,47.60572052001953,246.20001220703125,19.9029409,50.0698787
1702338819034180400,124.87118041992187,55.79999923706055,0.0000037185122891969513,47.882781982421875,246.20001220703125,19.9029419,50.0698799
1702338820040510700,125.8775107421875,55.81100082397461,0.000002156663867936004,47.767154693603516,246.20001220703125,19.9029425,50.0698807
1702338822038138400,127.87513842773437,55.84400177001953,7.183442107816518e-7,47.49319076538086,246.20001220703125,19.902943,50.0698813
1702338824029011200,129.86601123046876,54.95399856567383,0.000018266533515998162,67.90613555908203,246.20001220703125,19.9029434,50.0698817
1702338826038669600,131.87566967773438,54.98099899291992,0.0000625832544756122,66.56549835205078,246.20001220703125,19.9029923,50.0699057
1702338829034899200,134.87189916992187,41.900001525878906,0.004366532899439335,60.187191009521484,203.4,19.9030297,50.0699289
1702338831030870000,136.8678701171875,44.513999938964844,0.000024642955395393074,64.96067810058594,203.6,19.9030423,50.0699366
1702338832036619300,137.87361938476562,44.54199981689453,0.0000155166180775268,59.073116302490234,203.8,19.9030472,50.0699411
1702338834034616000,139.87161596679687,46.900001525878906,0.000005071967279945966,79.6378173828125,204,19.9030511,50.0699419
1702338835035064800,140.87206494140625,56.02199935913086,0.000008297238309751265,62.1609001159668,203.9,19.9030539,50.0699438
1702338837029826300,142.8668264160156,55.14500045776367,0.000004272998012311291,349.3402099609375,203.6,19.9030566,50.0699485
1702338838030802400,143.86780249023437,55.16299819946289,0.0000087301687017316,252.3750457763672,203.4,19.9030515,50.0699478
1702338839044972000,144.88197192382813,56.0880012512207,0.00000956352596404031,120.78999328613281,203.3,19.9030561,50.0699448
1702338841031480800,146.86848071289063,55.180999755859375,0.000003755248371817288,259.9814758300781,203.3,19.9030522,50.0699438
1702338842033071400,147.8700712890625,56.05500030517578,0.000032130206818692386,247.80300903320312,203.8,19.903051,50.0699435
1702338844031337000,149.8683369140625,55.05400085449219,0.000141510899993591,239.43406677246094,207.2,19.9029534,50.0698838
1702338845034313000,150.87131298828126,55.83300018310547,0.00008799697388894856,225.75413513183594,208.7,19.9029308,50.0698537
1702338847034990300,152.871990234375,55.654998779296875,0.00003700868182932027,222.10986328125,208.7,19.9029053,50.0698144
1702338849033900500,154.87090063476563,55.53300094604492,0.000011048579835915007,221.86976623535156,208.7,19.902898,50.0698031
1702338850037892900,155.87489282226562,55.5,0.000006030721124261618,221.7227783203125,208.7,19.9028966,50.0698009
1702338852032566500,157.86956640625,54.5359992980957,0.00003565439328667708,238.44532775878906,211.8,19.9028952,50.0697989
1702338853032012500,158.86901245117187,55.422000885009766,0.00017990136984735727,244.9595489501953,211.9,19.9028378,50.0697615
1702338855030593300,160.86759326171875,54.47200012207031,0.00008830872684484348,253.6965789794922,213.4,19.9027705,50.0697265
1702338856037676800,161.8746767578125,55.36600112915039,0.00006897088314872235,257.58038330078125,213.4,19.9027488,50.0697212
1702338857037095700,162.874095703125,55.35499954223633,0.00007126988930394873,249.89492797851562,213.9,19.9027264,50.06971
1702338858038608100,163.87560815429688,55.34400177001953,0.00005851646346854977,250.1563720703125,214.6,19.9027082,50.0697001
1702338860030445000,165.8674450683594,54.409000396728516,0.00004057553451275453,251.25645446777344,215.4,19.9026797,50.0696892
1702338861032669700,166.86966967773438,54.417999267578125,0.00004075975812156685,256.22265625,215.6,19.9026669,50.069685
1702338862037377500,167.87437744140624,55.35499954223633,0.0000422066223109141,254.77212524414062,215.6,19.9026537,50.0696804
1702338864034361600,169.8713615722656,55.400001525878906,0.00004967790300725028,248.51174926757812,215.6,19.9026253,50.0696669
1702338866034434000,171.87143408203124,55.45500183105469,0.000059985581174260005,254.1917724609375,215.7,19.9025876,50.0696476
1702338867034063400,172.8710634765625,54.54499816894531,0.000053024341468699276,258.0403747558594,215.7,19.9025704,50.0696426
1702338868034273000,173.87127294921876,55.5,0.000045615382987307385,257.6361389160156,215.8,19.9025557,50.0696384
1702338870030158800,175.86715893554688,54.599998474121094,0.000013727694749832153,167.3563232421875,216,19.9025444,50.0696275
1702338871031667200,176.86866723632812,54.60900115966797,0.00000980840741249267,186.90708923339844,216.2,19.9025424,50.0696226
1702338873034165200,178.8711652832031,54.62699890136719,0.00004130095476284623,107.9396743774414,216.4,19.9025636,50.069615
1702338875031613000,180.86861303710938,55.55500030517578,0.000030554787372238934,120.23500061035156,217,19.9025795,50.0696026
1702338876031034000,181.8680341796875,54.62699890136719,0.000050878148613264784,112.20130920410156,217.4,19.9025935,50.0695938
1702338877031890200,182.86889013671876,55.53300094604492,0.0000738366725272499,101.5855484008789,217.8,19.9026164,50.069586
1702338878033907200,183.8709072265625,54.599998474121094,0.00008613056706963107,92.32904815673828,218,19.9026448,50.0695841
1702338880038082000,185.87508203125,55.47700119018555,0.00006376163946697488,91.92073822021484,218.6,19.9026916,50.0695839
1702338882030655000,187.86765502929688,54.54499816894531,0.00006799386028433219,94.54832458496094,219.1,19.9027385,50.0695792
1702338883033425200,188.87042504882814,54.54499816894531,0.00006356235826388001,95.62570190429688,219.2,19.9027591,50.0695758
1702338885034325000,190.87132495117189,54.54499816894531,0.00003777298843488097,97.56830596923828,219.3,19.9027923,50.069573
1702338886038315800,191.8753156738281,55.47700119018555,0.00003280385863035917,96.1140365600586,219.3,19.9028035,50.0695716
1702338888035656000,193.87265600585937,55.51100158691406,0.000017735199435264803,132.26438903808594,219.6,19.9028159,50.0695636
1702338890033606700,195.87060668945313,54.62699890136719,0.000015016663382994011,218.3263397216797,221,19.9028168,50.0695575
1702338891036667100,196.87366723632812,54.62699890136719,0.00005923149365116842,234.1963653564453,221.2,19.9027991,50.0695403
1702338892041778400,197.8787783203125,55.54399871826172,0.00003077883229707368,226.76644897460938,221.4,19.9027911,50.0695303
1702338894034871800,199.87187182617188,55.51100158691406,0.00003549873144947924,208.12767028808594,223.5,19.9027837,50.0695108
1702338895034225700,200.8712255859375,55.5,0.000045756696636090055,221.04736328125,223.7,19.9027736,50.0694937
1702338896035036000,201.8720358886719,54.571998596191406,0.0000410350548918359,232.69334411621094,224.7,19.9027642,50.0694844
1702338897036351200,202.87335131835937,54.55400085449219,0.000058200934290653095,234.1746368408203,224.9,19.9027471,50.0694672
1702338899037350700,204.8743505859375,55.444000244140625,0.00001928561869135592,253.47763061523438,225,19.9027339,50.0694559
1702338901030940200,206.86794018554687,54.5359992980957,0.000013512754776456859,326.47119140625,225.2,19.902726,50.0694641
1702338902034552000,207.87155200195312,54.55400085449219,0.000008829320904624183,283.6724853515625,225.2,19.9027233,50.0694645
1702338903043507700,208.8805078125,55.51100158691406,0.000011119133887405042,299.092529296875,225.2,19.9027202,50.069467
1702338905034209500,210.87120947265626,55.55500030517578,0.000007543084848293802,290.8423767089844,225.3,19.9027128,50.0694703
