time,seconds_elapsed,y,z,x
1702338709921745000,15.758744873046876,19,-112,-88
1702338710021599500,15.858599609375,19,-112,-88
1702338710122302700,15.959302734375,19,-113,-88
1702338710221784000,16.0587841796875,19,-112,-88
1702338710321841000,16.1588408203125,20,-113,-88
1702338710422122500,16.25912255859375,19,-112,-88
1702338710521835800,16.358835693359374,20,-112,-87
1702338710620599800,16.457599853515624,20,-112,-88
1702338710722863000,16.559863037109373,19,-112,-88
1702338710820483800,16.65748388671875,19,-114,-88
1702338710920505900,16.757505859375,19,-113,-88
1702338711022205200,16.859205078125,19,-111,-88
1702338711123255300,16.96025537109375,20,-111,-88
1702338711222093000,17.059093017578125,19,-111,-88
1702338711321628700,17.158628662109376,19,-112,-88
1702338711421900500,17.258900634765624,19,-111,-88
1702338711522101200,17.359101318359375,19,-112,-88
1702338711621757700,17.4587578125,19,-111,-88
1702338711720591400,17.55759130859375,19,-112,-88
1702338711820567000,17.657567138671876,19,-112,-88
1702338711921859600,17.758859619140626,19,-110,-88
1702338712022043000,17.85904296875,19,-112,-88
1702338712120570000,17.957570068359374,19,-112,-88
1702338712221828400,18.058828369140624,19,-113,-88
1702338712322030800,18.15903076171875,19,-112,-88
1702338712420565500,18.2575654296875,20,-111,-88
1702338712521845500,18.358845458984376,19,-112,-88
1702338712622121500,18.45912158203125,20,-112,-88
1702338712720589800,18.55758984375,19,-112,-88
1702338712822967300,18.65996728515625,18,-113,-88
1702338712921054700,18.7580546875,18,-113,-88
1702338713022031600,18.859031494140623,18,-110,-87
1702338713122109700,18.959109619140627,18,-111,-87
1702338713221809400,19.058809326171875,19,-111,-88
1702338713322011600,19.15901171875,19,-112,-88
1702338713422168000,19.25916796875,19,-112,-88
1702338713520872700,19.357872802734374,19,-111,-89
1702338713622176300,19.45917626953125,19,-112,-88
1702338713722239500,19.559239501953126,19,-112,-88
1702338713821892900,19.658892822265624,19,-111,-88
1702338713922163700,19.759163818359376,19,-112,-88
1702338714020874000,19.8578740234375,19,-112,-88
1702338714121121800,19.958121826171876,18,-113,-88
1702338714221841700,20.058841552734375,19,-112,-88
1702338714320535800,20.157535888671877,19,-111,-88
1702338714420493800,20.257493896484377,20,-113,-89
1702338714522016500,20.3590166015625,20,-113,-88
1702338714622086000,20.4590859375,20,-112,-88
1702338714720589800,20.55758984375,19,-111,-88
1702338714822109200,20.659109130859374,19,-113,-89
1702338714921970700,20.758970703125,19,-112,-88
1702338715022020900,20.859020751953125,19,-112,-88
1702338715120569300,20.9575693359375,18,-111,-88
1702338715221853200,21.058853271484374,19,-112,-88
1702338715322052000,21.159052001953125,19,-112,-89
1702338715420570600,21.257570556640626,19,-111,-88
1702338715521907200,21.3589072265625,19,-112,-88
1702338715622155800,21.45915576171875,19,-112,-88
1702338715721448000,21.558447998046876,19,-112,-88
1702338715822406000,21.659406005859374,19,-112,-88
1702338715920510000,21.757510009765625,19,-111,-88
1702338716020481500,21.8574814453125,19,-112,-88
1702338716120544500,21.95754443359375,19,-111,-88
1702338716220531200,22.05753125,20,-112,-88
1702338716320502800,22.157502685546874,20,-112,-89
1702338716420542700,22.257542724609376,19,-111,-88
1702338716522102300,22.359102294921875,19,-112,-88
1702338716622145800,22.459145751953123,19,-110,-88
1702338716720589800,22.55758984375,20,-112,-89
1702338716822109700,22.659109619140626,19,-111,-87
1702338716920532700,22.75753271484375,20,-111,-89
1702338717020606000,22.85760595703125,19,-112,-88
1702338717120492500,22.957492431640624,19,-111,-88
1702338717222119400,23.059119384765626,18,-111,-88
1702338717320536300,23.157536376953125,18,-112,-88
1702338717421480000,23.25847998046875,20,-112,-89
1702338717521901600,23.358901611328125,20,-112,-88
1702338717622211800,23.4592119140625,19,-112,-88
1702338717720961500,23.55796142578125,19,-112,-89
1702338717821830700,23.65883056640625,19,-113,-88
1702338717922124300,23.759124267578127,19,-112,-88
1702338718020670200,23.857670166015627,20,-111,-89
1702338718121875200,23.958875244140625,19,-113,-87
1702338718222098400,24.059098388671874,20,-111,-89
1702338718320507400,24.15750732421875,20,-111,-89
1702338718421880600,24.258880615234375,20,-111,-90
1702338718522214100,24.359214111328125,20,-112,-90
1702338718620589600,24.457589599609374,19,-111,-88
1702338718720590000,24.557590087890624,19,-111,-89
1702338718822222800,24.659222900390624,19,-112,-89
1702338718920567600,24.757567626953126,19,-111,-88
1702338719024754200,24.861754150390624,19,-111,-89
1702338719121851600,24.9588515625,19,-112,-88
1702338719222055700,25.0590556640625,19,-112,-88
1702338719320517600,25.157517578125,19,-112,-89
1702338719422021000,25.259021240234375,20,-111,-88
1702338719522117000,25.3591171875,19,-112,-88
1702338719621716500,25.458716552734376,19,-112,-88
1702338719720590300,25.55759033203125,20,-113,-89
1702338719822098200,25.65909814453125,19,-111,-88
1702338719920875800,25.757875732421876,19,-113,-88
1702338720022084600,25.859084716796875,20,-111,-88
1702338720122093600,25.959093505859375,19,-112,-88
1702338720220870100,26.0578701171875,19,-112,-88
1702338720320526000,26.157526123046875,19,-113,-88
1702338720420553000,26.257552978515626,20,-114,-89
1702338720520550000,26.3575498046875,20,-113,-89
1702338720622076700,26.45907666015625,19,-112,-88
1702338720722174000,26.559174072265623,19,-112,-88
1702338720821898500,26.6588984375,20,-112,-88
1702338720921976300,26.758976318359377,19,-112,-88
1702338721020572000,26.857572021484376,19,-111,-89
1702338721120535300,26.957535400390626,20,-112,-89
1702338721220514000,27.05751416015625,19,-111,-88
1702338721320686000,27.15768603515625,19,-113,-88
1702338721420539400,27.257539306640624,19,-112,-88
1702338721522137300,27.359137451171875,20,-113,-88
1702338721621485600,27.458485595703124,19,-111,-88
1702338721720588800,27.5575888671875,19,-112,-88
1702338721822090800,27.6590908203125,19,-111,-88
1702338721921726200,27.758726318359376,19,-112,-87
1702338722020966000,27.8579658203125,19,-113,-88
1702338722120559600,27.9575595703125,19,-112,-88
1702338722220918300,28.057918212890623,19,-111,-89
1702338722320504600,28.157504638671874,20,-112,-88
1702338722420505300,28.25750537109375,19,-112,-89
1702338722520489500,28.357489501953125,19,-112,-88
1702338722620490000,28.457489990234375,19,-112,-89
1702338722720493600,28.55749365234375,19,-113,-88
1702338722820493600,28.65749365234375,19,-113,-88
1702338722920486700,28.757486572265623,20,-111,-87
1702338723020489000,28.857489013671874,19,-112,-88
1702338723120492300,28.9574921875,19,-112,-87
1702338723220500500,29.05750048828125,20,-113,-88
1702338723320497000,29.157496826171876,20,-112,-88
1702338723420490000,29.257489990234376,19,-113,-88
1702338723520488000,29.357488037109373,20,-112,-87
1702338723621294600,29.458294677734376,20,-112,-87
1702338723720540000,29.557539794921876,19,-113,-88
1702338723820543500,29.65754345703125,19,-112,-89
1702338723922117000,29.7591171875,19,-112,-89
1702338724022119000,29.859118896484375,20,-111,-89
1702338724121839400,29.95883935546875,20,-112,-88
1702338724222021600,30.059021728515624,20,-111,-88
1702338724322198500,30.159198486328126,19,-111,-89
1702338724420557300,30.257557373046875,20,-110,-88
1702338724521837600,30.358837646484375,19,-112,-87
1702338724622231300,30.459231201171875,19,-113,-88
1702338724720967700,30.5579677734375,19,-112,-88
1702338724821904000,30.65890380859375,19,-111,-88
1702338724922337800,30.759337890625,20,-112,-89
1702338725020836400,30.85783642578125,20,-112,-88
1702338725121855000,30.95885498046875,20,-112,-89
1702338725222176000,31.059176025390624,19,-111,-88
1702338725321859800,31.15885986328125,20,-111,-89
1702338725422139000,31.259138916015626,19,-112,-88
1702338725522169000,31.359169189453127,20,-112,-87
1702338725622176300,31.45917626953125,19,-112,-88
1702338725720590800,31.5575908203125,20,-112,-88
1702338725820906000,31.657906005859374,19,-113,-89
1702338725921890800,31.758890869140625,20,-111,-88
1702338726022194700,31.859194580078125,20,-112,-88
1702338726121173200,31.95817333984375,20,-113,-88
1702338726221917400,32.05891748046875,20,-113,-88
1702338726320547800,32.1575478515625,19,-111,-88
1702338726420494000,32.257494140625,20,-111,-88
1702338726521873700,32.35887377929687,20,-112,-88
1702338726621847800,32.45884790039062,20,-112,-88
1702338726722269700,32.559269775390625,20,-113,-88
1702338726820568600,32.65756860351563,19,-112,-88
1702338726921861600,32.75886157226562,20,-111,-88
1702338727022121200,32.85912133789063,20,-112,-88
1702338727121281000,32.95828100585938,20,-112,-89
1702338727222120000,33.059119873046875,19,-112,-88
1702338727321871000,33.15887109375,19,-113,-88
1702338727420574200,33.25757421875,20,-112,-88
1702338727521899000,33.35889892578125,20,-112,-88
1702338727625164500,33.46216455078125,19,-112,-88
1702338727721080600,33.55808056640625,19,-112,-88
1702338727822096000,33.65909594726563,19,-112,-88
1702338727922008600,33.759008544921876,20,-113,-88
1702338728021894100,33.85889404296875,19,-113,-88
1702338728122043000,33.95904296875,20,-112,-88
1702338728220536300,34.057536376953124,20,-113,-88
1702338728321216500,34.15821655273437,19,-112,-88
1702338728420564500,34.257564453125,19,-112,-88
1702338728522229000,34.35922900390625,20,-112,-88
1702338728622166000,34.459166015625,20,-112,-88
1702338728720571000,34.55757080078125,19,-112,-88
1702338728822095600,34.659095703125,20,-113,-88
1702338728920567300,34.7575673828125,19,-112,-88
1702338729021800200,34.85880029296875,20,-111,-88
1702338729122185500,34.959185546875,19,-112,-88
1702338729221040400,35.05804028320313,20,-112,-88
1702338729321728300,35.15872827148438,20,-110,-89
1702338729422132000,35.259132080078125,20,-112,-89
1702338729521024300,35.358024169921876,20,-112,-89
1702338729621866500,35.45886645507812,20,-112,-89
1702338729721889500,35.5588896484375,20,-112,-89
1702338729821323300,35.6583232421875,20,-113,-89
1702338729922034700,35.75903466796875,20,-112,-89
1702338730022136300,35.85913623046875,20,-113,-89
1702338730121832200,35.95883227539063,20,-112,-89
1702338730222106400,36.0591064453125,20,-112,-90
1702338730320494800,36.15749487304687,20,-112,-89
1702338730420489200,36.2574892578125,20,-112,-88
1702338730520586000,36.3575859375,19,-113,-87
1702338730621842400,36.458842529296874,20,-112,-88
1702338730722505000,36.5595048828125,19,-113,-88
1702338730822148000,36.65914819335938,20,-110,-87
1702338730920628700,36.757628662109376,20,-112,-87
1702338731020508700,36.8575087890625,19,-112,-88
1702338731120535300,36.957535400390626,19,-112,-88
1702338731220579800,37.05757983398438,20,-113,-87
1702338731320499200,37.157499267578125,20,-111,-87
1702338731422201000,37.259201171875,19,-113,-87
1702338731521343700,37.35834375,19,-112,-87
1702338731622259200,37.45925927734375,19,-112,-88
1702338731722612000,37.559612060546876,20,-112,-87
1702338731820566300,37.657566162109376,19,-112,-88
1702338731922036000,37.759035888671875,19,-112,-88
1702338732022044700,37.859044677734374,20,-112,-88
1702338732120561400,37.9575615234375,20,-113,-88
1702338732221466400,38.05846630859375,19,-112,-88
1702338732321841200,38.15884106445313,19,-111,-88
1702338732422056000,38.25905590820312,19,-112,-87
1702338732520564500,38.357564453125,19,-112,-88
1702338732622092800,38.4590927734375,20,-113,-88
1702338732722133500,38.55913354492188,19,-112,-87
1702338732820561200,38.65756103515625,19,-111,-88
1702338732921794000,38.7587939453125,20,-112,-88
1702338733022009300,38.85900927734375,20,-112,-88
1702338733122088700,38.959088623046874,20,-114,-89
1702338733220585000,39.0575849609375,20,-113,-88
1702338733320536600,39.15753662109375,19,-113,-88
1702338733420496100,39.25749609375,19,-112,-89
1702338733520550400,39.35755029296875,20,-113,-88
1702338733622173000,39.4591728515625,19,-112,-88
1702338733721399000,39.55839892578125,20,-112,-89
1702338733822040600,39.65904052734375,20,-112,-88
1702338733920551700,39.7575517578125,20,-112,-88
1702338734021779500,39.85877954101562,20,-111,-88
1702338734121988000,39.95898803710938,20,-113,-88
1702338734221982500,40.058982421875,20,-112,-88
1702338734320870000,40.15786987304688,20,-111,-88
1702338734420495400,40.257495361328125,20,-113,-88
1702338734521975800,40.35897583007812,20,-114,-89
1702338734622247700,40.45924755859375,20,-112,-89
1702338734720943000,40.55794311523437,20,-112,-88
1702338734821992700,40.65899267578125,20,-112,-88
1702338734922105900,40.75910595703125,20,-112,-89
1702338735020970500,40.857970458984376,20,-112,-89
1702338735121874000,40.9588740234375,20,-112,-87
1702338735222183700,41.05918359375,20,-112,-87
1702338735320495400,41.157495361328124,20,-112,-88
1702338735420522000,41.25752197265625,20,-112,-88
1702338735520795000,41.357794921875,20,-113,-88
1702338735621856300,41.458856201171876,20,-112,-89
1702338735720599300,41.557599365234374,19,-112,-88
1702338735822075100,41.6590751953125,20,-113,-89
1702338735920849000,41.757848876953126,19,-112,-88
1702338736021875700,41.85887573242187,20,-111,-88
1702338736122147300,41.95914721679687,20,-112,-87
1702338736221785900,42.05878588867188,20,-113,-88
1702338736320852700,42.157852783203126,19,-112,-88
1702338736420492000,42.257491943359376,20,-113,-88
1702338736520551400,42.35755151367187,20,-112,-89
1702338736620576500,42.45757641601563,20,-112,-88
1702338736720599000,42.55759912109375,19,-111,-88
1702338736822130000,42.6591298828125,20,-113,-88
1702338736921111300,42.758111328125,20,-113,-88
1702338737023185400,42.86018530273437,20,-112,-88
1702338737122158800,42.959158935546874,19,-112,-88
1702338737221435100,43.05843505859375,20,-111,-88
1702338737320548000,43.15754809570313,20,-112,-88
1702338737422263800,43.25926391601563,20,-111,-88
1702338737520566000,43.35756591796875,20,-111,-89
1702338737622151700,43.459151611328124,20,-113,-88
1702338737722104800,43.55910473632812,19,-113,-88
1702338737821000000,43.658,20,-112,-88
1702338737921921500,43.758921630859376,20,-113,-88
1702338738027603700,43.86460375976562,20,-112,-87
1702338738221067800,44.05806787109375,20,-112,-89
1702338738321644300,44.158644287109375,20,-112,-88
1702338738422051800,44.2590517578125,19,-113,-88
1702338738520573000,44.35757299804688,20,-113,-87
1702338738621868800,44.458868896484375,20,-111,-88
1702338738722150400,44.559150390625,19,-111,-88
1702338738820698600,44.65769873046875,19,-112,-88
1702338738921824500,44.75882446289062,19,-113,-87
1702338739023805200,44.86080517578125,19,-113,-88
1702338739120490200,44.957490234375,19,-113,-89
1702338739220490200,45.057490234375,20,-112,-88
1702338739320638200,45.15763818359375,19,-111,-88
1702338739420590300,45.25759033203125,19,-112,-87
1702338739520519700,45.35751977539063,19,-112,-87
1702338739620542700,45.457542724609375,19,-112,-87
1702338739720514800,45.557514892578126,19,-114,-87
1702338739820589800,45.65758984375,19,-113,-87
1702338739920562700,45.75756274414063,19,-112,-87
1702338740020593700,45.85759375,19,-112,-87
1702338740120536000,45.9575361328125,19,-114,-88
1702338740220571000,46.05757080078125,19,-111,-88
1702338740320570400,46.1575703125,20,-111,-88
1702338740420501200,46.257501220703126,19,-112,-87
1702338740520550700,46.357550537109375,20,-113,-89
1702338740620705300,46.457705322265625,20,-112,-89
1702338740720905700,46.55790576171875,19,-112,-88
1702338740822620400,46.65962036132812,19,-112,-88
1702338741000545000,46.837544921875,20,-112,-88
1702338741100613000,46.93761303710937,20,-111,-87
1702338741200529200,47.03752905273438,19,-112,-87
1702338741300510200,47.13751025390625,19,-112,-87
1702338741460547000,47.297547119140624,20,-113,-87
1702338741560567600,47.397567626953126,20,-112,-89
1702338741660563700,47.49756372070313,19,-112,-87
1702338741760550400,47.59755029296875,20,-112,-88
1702338741861357300,47.698357421875,20,-112,-88
1702338741961283600,47.79828369140625,19,-113,-87
1702338742060490000,47.89748999023438,20,-112,-87
1702338742160548000,47.997548095703124,20,-112,-87
1702338742260535600,48.09753564453125,19,-112,-87
1702338742362221600,48.1992216796875,19,-113,-87
1702338742461842000,48.298842041015625,19,-114,-87
1702338742562128600,48.399128662109376,19,-113,-87
1702338742662118700,48.49911865234375,20,-114,-87
1702338742760832800,48.597832763671875,20,-112,-87
1702338742861888300,48.69888818359375,20,-113,-87
1702338742962112500,48.79911254882813,20,-112,-87
1702338743063453200,48.900453125,19,-113,-87
1702338743160531000,48.99753100585937,20,-113,-89
1702338743261785900,49.09878588867188,20,-114,-88
1702338743362293200,49.19929321289062,20,-113,-88
1702338743461910300,49.29891015625,19,-113,-88
1702338743562001000,49.3990009765625,20,-113,-88
1702338743660547300,49.49754736328125,20,-113,-88
1702338743762058200,49.59905834960937,20,-112,-88
1702338743861329700,49.69832958984375,19,-112,-88
1702338743960773400,49.7977734375,19,-113,-88
1702338744060564000,49.89756396484375,19,-113,-88
1702338744160498700,49.997498779296876,19,-113,-88
1702338744260498400,50.09749853515625,20,-113,-89
1702338744360562200,50.197562255859374,20,-112,-88
1702338744460480300,50.29748022460937,20,-113,-88
1702338744560615700,50.39761572265625,19,-113,-88
1702338744660594000,50.49759399414062,19,-113,-88
1702338744762057500,50.599057373046875,20,-112,-88
1702338744860553700,50.6975537109375,19,-113,-88
1702338744961853400,50.798853515625,20,-112,-88
1702338745060747300,50.89774731445313,19,-111,-87
1702338745160491500,50.997491455078126,20,-112,-88
1702338745260490000,51.09748999023437,19,-112,-88
1702338745361908200,51.198908203125,20,-112,-88
1702338745462067700,51.299067626953125,20,-112,-88
1702338745561250000,51.39825,20,-112,-89
1702338745660510000,51.49751000976563,20,-112,-87
1702338745762102000,51.59910205078125,20,-113,-88
1702338745862210000,51.6992099609375,19,-113,-88
1702338745960824600,51.797824462890624,19,-111,-88
1702338746061152300,51.89815234375,19,-113,-87
1702338746160508700,51.9975087890625,19,-113,-88
1702338746260486100,52.09748608398438,19,-113,-88
1702338746360537300,52.19753735351563,19,-113,-88
1702338746462126300,52.29912622070312,19,-112,-88
1702338746561813800,52.398813720703124,19,-112,-88
1702338746660596000,52.49759594726562,19,-115,-89
1702338746762170000,52.599170166015625,5,-64,-134
1702338746862910000,52.699909912109376,-15,-25,-135
1702338746962133200,52.79913330078125,-24,-22,-133
1702338747060915700,52.89791577148438,-27,-22,-132
1702338747161986600,52.99898657226562,-26,-21,-132
1702338747262121000,53.09912084960938,-7,-61,-118
1702338747361857800,53.19885791015625,-1,-59,-111
1702338747462108200,53.299108154296874,-10,-38,-80
1702338747562141700,53.3991416015625,-10,-38,-82
1702338747660662300,53.49766235351562,-7,-38,-81
1702338747762246700,53.59924658203125,-7,-38,-80
1702338747862093800,53.69909375,-6,-38,-80
1702338747960711400,53.79771142578125,-5,-37,-77
1702338748061170000,53.898169921875,-6,-34,-73
1702338748160499500,53.99749951171875,-3,-39,-65
1702338748261994200,54.098994140625,-2,-39,-63
1702338748362148900,54.19914892578125,-4,-38,-64
1702338748462003700,54.29900366210938,-5,-43,-63
1702338748560568800,54.39756884765625,-4,-55,-70
1702338748660599300,54.49759936523437,-7,-55,-76
1702338748762266400,54.599266357421875,-10,-54,-87
1702338748861862000,54.69886181640625,-11,-50,-101
1702338748962052900,54.799052978515626,-10,-41,-118
1702338749064070700,54.901070556640626,-7,-32,-128
1702338749160502300,54.997502197265625,-5,-27,-135
1702338749260562000,55.09756201171875,-5,-26,-132
1702338749362240000,55.199239990234375,-4,-33,-127
1702338749462030000,55.29903002929687,-2,-40,-119
1702338749560687600,55.3976875,3,-44,-119
1702338749660599800,55.497599853515624,8,-46,-115
1702338749762170400,55.59917041015625,11,-47,-103
1702338749862129700,55.69912963867188,14,-44,-98
1702338749962073600,55.799073486328126,17,-39,-97
1702338750060546800,55.897546875,20,-38,-98
1702338750160566800,55.99756689453125,6,-43,-76
1702338750261823700,56.09882373046875,7,-44,-54
1702338750362082600,56.19908251953125,6,-44,-53
1702338750460567000,56.29756713867187,6,-44,-53
1702338750561850000,56.39885009765625,4,-44,-54
1702338750662141000,56.499140869140625,-9,-30,-82
1702338750761028000,56.59802807617187,-4,-22,-83
1702338750862125000,56.699125,-14,-4,-82
1702338750962096000,56.79909619140625,-37,22,-67
1702338751061858800,56.89885888671875,-28,45,-38
1702338751160804600,56.9978046875,-28,45,-39
1702338751260522200,57.097522216796875,-28,45,-38
1702338751360539600,57.19753955078125,-28,45,-39
1702338751460549600,57.29754956054688,-27,45,-39
1702338751562094300,57.39909423828125,-27,47,-39
1702338751662104600,57.4991044921875,-28,45,-38
1702338751761024500,57.5980244140625,-27,45,-39
1702338751861826000,57.698825927734376,-28,46,-38
1702338751962086000,57.7990859375,-28,45,-38
1702338752060657400,57.89765747070312,-28,46,-38
1702338752161907200,57.9989072265625,-28,45,-38
1702338752262012700,58.0990126953125,-28,45,-39
1702338752360981500,58.1979814453125,-28,46,-39
1702338752461990400,58.29899047851563,-28,45,-38
1702338752562091300,58.39909130859375,-28,46,-39
1702338752661039000,58.4980390625,-27,46,-40
1702338752762223400,58.599223388671874,-28,45,-39
1702338752860561200,58.69756103515625,-27,45,-39
1702338752961716700,58.798716796875,-27,45,-39
1702338753060525600,58.89752563476563,-28,46,-38
1702338753161769500,58.99876953125,-28,44,-38
1702338753262185700,59.09918579101563,-28,44,-38
1702338753361384400,59.19838452148438,-28,46,-38
1702338753461889300,59.29888916015625,-28,46,-39
1702338753562207500,59.39920751953125,-28,45,-38
1702338753660598300,59.497598388671875,-27,46,-39
1702338753762380300,59.59938037109375,-28,46,-38
1702338753860565000,59.69756494140625,-28,45,-38
1702338753962103300,59.79910327148438,-28,47,-39
1702338754061186800,59.898186767578125,-27,47,-38
1702338754161996300,59.998996337890624,-28,46,-39
1702338754261913300,60.098913330078126,-27,47,-39
1702338754361420500,60.198420654296875,-27,47,-39
1702338754461871000,60.29887109375,-27,47,-39
1702338754562087700,60.399087646484375,-28,44,-38
1702338754660691000,60.49769091796875,-28,46,-38
1702338754761920300,60.598920166015624,-28,45,-38
1702338754862111200,60.699111328125,-28,45,-37
1702338754960878000,60.797878173828124,-28,46,-38
1702338755060542000,60.8975419921875,-28,46,-39
1702338755160525600,60.99752563476562,-27,45,-39
1702338755261833000,61.0988330078125,-27,46,-39
1702338755360560600,61.197560546875,-27,47,-38
1702338755461843000,61.29884301757812,-27,46,-39
1702338755562213600,61.399213623046876,-27,46,-39
1702338755661504500,61.49850439453125,-27,45,-38
1702338755761888300,61.59888818359375,-27,45,-38
1702338755862084600,61.699084716796875,-28,45,-38
1702338755960646400,61.797646484375,-28,45,-39
1702338756060551000,61.89755102539063,-27,46,-39
1702338756160484900,61.99748486328125,-27,45,-40
1702338756260499700,62.097499755859374,-27,44,-39
1702338756361898500,62.1988984375,-27,45,-40
1702338756460897500,62.2978974609375,-27,45,-38
1702338756561879300,62.39887939453125,-27,47,-39
1702338756660601600,62.4976015625,-28,45,-39
1702338756760569600,62.59756958007812,-28,44,-39
1702338756861015300,62.698015380859374,-27,46,-39
1702338756962058200,62.799058349609375,-28,45,-38
1702338757061996300,62.89899633789062,-28,46,-38
1702338757161784300,62.99878442382813,-28,46,-39
1702338757261991700,63.09899169921875,-26,45,-39
1702338757362205200,63.199205078125,-28,44,-38
1702338757460709000,63.29770922851562,-27,45,-38
1702338757561862000,63.39886181640625,-28,46,-39
1702338757662149600,63.49914965820312,-28,44,-38
1702338757761008600,63.598008544921875,-28,45,-39
1702338757861892000,63.69889208984375,-27,45,-39
1702338757962145000,63.79914501953125,-28,44,-39
1702338758060732700,63.89773266601563,-28,46,-39
1702338758165259300,64.00225927734375,-28,44,-39
1702338758260585200,64.09758520507812,-28,45,-39
1702338758361299500,64.19829956054687,-28,46,-39
1702338758461776100,64.29877612304688,-28,46,-39
1702338758562047000,64.399046875,-28,45,-39
1702338758661707300,64.49870727539063,-27,46,-40
1702338758762105600,64.59910571289062,-28,44,-38
1702338758862191600,64.69919165039063,-28,44,-39
1702338758961678300,64.79867822265625,-28,45,-38
1702338759060781300,64.89778125,-27,44,-39
1702338759160496600,64.99749658203125,-27,44,-38
1702338759262023200,65.09902319335937,-28,44,-38
1702338759362109700,65.19910961914063,-28,44,-38
1702338759460597000,65.29759692382812,-28,44,-38
1702338759562101000,65.39910107421875,-27,44,-38
1702338759660611800,65.49761181640625,-28,45,-38
1702338759762151400,65.5991513671875,-28,45,-39
1702338759860564000,65.69756396484375,-28,44,-38
1702338759961920000,65.798919921875,-28,44,-38
1702338760065180200,65.90218017578125,-28,46,-38
1702338760160501800,65.99750170898437,-27,48,-39
1702338760260543200,66.09754321289063,-28,45,-38
1702338760360672300,66.19767236328126,-28,45,-39
1702338760462942500,66.2999423828125,-28,45,-38
1702338760562019000,66.39901904296875,-28,46,-38
1702338760662129200,66.49912915039063,-27,45,-38
1702338760761987600,66.59898754882812,-27,46,-38
1702338760862028000,66.69902807617187,-28,45,-38
1702338760962211300,66.79921142578125,-28,45,-38
1702338761068267000,66.90526708984375,-28,46,-38
1702338761260634400,67.09763427734374,-28,45,-39
1702338761360540400,67.19754052734375,-28,45,-38
1702338761460548400,67.29754833984374,-28,44,-38
1702338761560549600,67.39754956054688,-28,44,-39
1702338761662126000,67.4991259765625,-28,45,-38
1702338761761045800,67.59804565429687,-28,45,-38
1702338761861887700,67.6988876953125,-28,44,-38
1702338761962194000,67.79919384765626,-28,44,-38
1702338762061486800,67.89848681640625,-28,46,-38
1702338762160495600,67.99749560546876,-28,45,-38
1702338762260486100,68.09748608398438,-28,46,-38
1702338762362288000,68.1992880859375,-28,45,-39
1702338762460565000,68.29756494140625,-28,46,-38
1702338762561830700,68.39883056640625,-28,46,-38
1702338762662235600,68.49923559570313,-28,45,-38
1702338762761211100,68.59821118164062,-28,45,-38
1702338762861994800,68.69899487304687,-28,45,-38
1702338762962117000,68.7991171875,-27,46,-40
1702338763061254400,68.89825439453125,-29,46,-38
1702338763160501000,68.9975009765625,-28,45,-38
1702338763261842400,69.09884252929687,-28,45,-38
1702338763360579600,69.19757958984376,-28,46,-38
1702338763461606400,69.2986064453125,-28,46,-39
1702338763561892000,69.39889208984376,-28,45,-39
1702338763662102800,69.49910278320313,-28,46,-39
1702338763761437700,69.59843774414063,-28,46,-39
1702338763862077400,69.69907739257812,-27,46,-40
1702338763962089000,69.7990888671875,-27,45,-39
1702338764061458000,69.8984580078125,-28,45,-38
1702338764162125600,69.99912548828125,-28,46,-39
1702338764260487400,70.0974873046875,-28,46,-38
1702338764361867500,70.19886743164062,-29,46,-38
1702338764462179600,70.2991796875,-29,46,-38
1702338764562126800,70.399126953125,-28,45,-38
1702338764660601300,70.49760131835937,-29,46,-38
1702338764762208000,70.5992080078125,-28,45,-38
1702338764861804500,70.69880444335938,-29,46,-39
1702338764962116400,70.79911645507812,-28,47,-39
1702338765061579500,70.89857958984375,-28,46,-38
1702338765240466400,71.07746655273438,-28,44,-38
1702338765340482000,71.17748193359375,-28,46,-38
1702338765441827300,71.27882739257812,-28,46,-38
1702338765541991400,71.37899145507812,-28,44,-38
1702338765702018800,71.53901879882812,-28,44,-38
1702338765800558600,71.63755859375,-28,46,-38
1702338765901667300,71.73866723632813,-28,45,-38
1702338766001128400,71.83812841796875,-28,46,-37
1702338766100483600,71.93748364257813,-28,46,-39
1702338766201106200,72.03810620117187,-28,45,-38
1702338766301298200,72.13829809570312,-28,46,-38
1702338766400542700,72.23754272460937,-28,46,-37
1702338766500541400,72.33754150390625,-28,45,-38
1702338766602075000,72.43907495117188,-28,46,-38
1702338766702213000,72.53921313476563,-29,45,-38
1702338766801190000,72.63818994140625,-28,45,-38
1702338766901919000,72.7389189453125,-28,44,-38
1702338767000812800,72.83781274414062,-28,45,-38
1702338767100480800,72.93748071289062,-28,45,-38
1702338767200575200,73.0375751953125,-29,45,-38
1702338767301852200,73.13885205078125,-27,46,-40
1702338767402118000,73.23911791992188,-28,45,-39
1702338767501963300,73.33896337890624,-28,46,-38
1702338767602008300,73.43900830078125,-28,44,-38
1702338767702142700,73.53914282226563,-28,46,-38
1702338767802211800,73.6392119140625,-28,46,-38
1702338767901921800,73.738921875,-28,45,-38
1702338768000772900,73.83777294921875,-28,45,-38
1702338768101036500,73.93803662109374,-28,46,-38
1702338768200509000,74.03750903320312,-28,46,-37
1702338768300507600,74.13750756835938,-28,48,-38
1702338768402172400,74.23917236328126,-28,46,-38
1702338768502163000,74.33916284179688,-28,45,-38
1702338768601824500,74.43882446289062,-28,45,-39
1702338768702149400,74.5391494140625,-28,44,-38
1702338768800543700,74.63754370117188,-27,46,-39
