time,seconds_elapsed,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1702338655762000000,4.253999755859375,16.343000411987305,0,0,248.91808804969935,19.9021972,50.0697011
1702338664678000000,13.170000244140626,12.093000411987305,0.05812402814626694,75.89434051513672,250.66389431317265,19.902299,50.0697175
1702338673771000000,22.263,11.605999946594238,0.1421395093202591,87.38494873046875,252.79331729794754,19.9023175,50.069718
1702338678796000000,27.288,12.420999526977539,0.19094480574131012,133.40109252929688,253.79288651782292,19.9023272,50.0697104
1702338683702000000,32.194000244140625,12.222000122070312,0.060740116983652115,221.37417602539062,254.4688274195372,19.902321,50.0697095
1702338688719000000,37.211,15.506999969482422,0.8447933197021484,266.5947265625,254.92162040672625,19.9022468,50.0697072
1702338693661000000,42.153,14.781000137329102,0.36100614070892334,93.2670669555664,255.32780815914617,19.9023029,50.0697067
1702338698959000000,47.451,14.489999771118164,0.03115292638540268,182.24911499023438,255.44542887373362,19.9022949,50.0697051
1702338703987000000,52.479,13.753999710083008,0.21206404268741608,270.9654846191406,255.56766923573923,19.9022749,50.0697058
1702338708969000000,57.461,12.850000381469727,0.33093178272247314,87.4089584350586,255.61998832444885,19.9023099,50.0697066
1702338714048000000,62.54,11.74899959564209,0.11584825813770294,94.22077941894531,255.60123773507019,19.9023143,50.069706
1702338719147000000,67.639,15.770000457763672,0.8445406556129456,272.5596618652344,255.68504577504558,19.9022367,50.0697082
1702338728314000000,76.80599975585938,15.854999542236328,0.3021552860736847,282.1606750488281,255.70842967838405,19.9022103,50.0697138
1702338733277000000,81.769,14.79800033569336,0.6684015989303589,92.0100326538086,255.69763533188254,19.9022857,50.0697111
1702338742356000000,90.848,16.577999114990234,0.2854852080345154,267.54608154296875,255.74499437631988,19.902234,50.0697102
1702338747377000000,95.869,11.477999687194824,0.32745662331581116,95.67424774169922,255.81176489665444,19.9022765,50.0697083
1702338756459000000,104.951,15.506999969482422,0.8337120413780212,215.10348510742188,255.85337058833903,19.9022055,50.0696475
1702338761423000000,109.915,15.572999954223633,0.548660159111023,227.9371337890625,255.75801155700898,19.9021793,50.069637
1702338770466000000,118.95799975585938,11.47599983215332,1.273110270500183,53.29773712158203,255.74891732339077,19.9023364,50.069713
1702338779554000000,128.04599975585938,11.496000289916992,0.230136439204216,57.869293212890625,255.705432130117,19.9023505,50.0697176
1702338788610000000,137.10199975585937,11.494000434875488,0.08133556693792343,199.4067840576172,255.71343296975408,19.9023442,50.0697097
1702338797716000000,146.208,15.47700023651123,1.2085407972335815,232.84181213378906,255.75220531819156,19.9022088,50.0696443
1702338802801000000,151.293,14.763999938964844,0.548604428768158,240.01756286621094,255.81959261313537,19.9021889,50.0696401
1702338807897000000,156.389,12.918000221252441,1.506290316581726,58.43075942993164,255.78596427833915,19.9023211,50.069692
1702338812920000000,161.412,11.519000053405762,0.776487410068512,53.320777893066406,255.83645673706812,19.9023516,50.0697088
1702338818071000000,166.563,16.010000228881836,1.4557517766952515,238.9251708984375,255.78824484298624,19.9022293,50.0696605
1702338823049000000,171.541,15.437000274658203,0.9771485328674316,235.7796630859375,255.74784987898215,19.9021848,50.0696394
1702338828938000000,177.42999975585937,17.208999633789062,0.13466209173202515,294.08819580078125,255.70428433114614,19.9021901,50.069651
1702338833899000000,182.391,14.381999969482422,1.5315709114074707,55.93024826049805,255.7126781630209,19.9023206,50.069705
1702338838803000000,187.295,13.871999740600586,0.8839485049247742,229.67662048339844,255.80584492971713,19.9022413,50.0696642
1702338847772000000,196.264,15.47599983215332,0.6193381547927856,231.79644775390625,255.85808106138072,19.9021842,50.0696359
1702338852815000000,201.307,15.548999786376953,0.25064772367477417,249.0987091064453,255.80815589001838,19.9021749,50.0696373
1702338857629000000,206.121,13.633000373840332,1.8086756467819214,55.02399444580078,255.8995648179547,19.9023179,50.0697003
1702338862996000000,211.488,17.2189998626709,0.7647309303283691,242.43553161621094,255.90889854164485,19.9022306,50.0696682
1702338871985000000,220.477,11.479999542236328,0.6561474800109863,58.88508224487305,255.76995725188954,19.9023311,50.0697063
1702338881050000000,229.54199975585936,15.843999862670898,0.9371329545974731,235.1002960205078,255.7851768692736,19.9022163,50.0696553
1702338886018000000,234.50999975585938,16.993999481201172,0.5305464863777161,232.84820556640625,255.80816463253038,19.9021972,50.0696451
1702338891789000000,240.281,11.498000144958496,1.3216248750686646,55.615299224853516,255.76478364254274,19.9023273,50.0697028
1702338900935000000,249.427,18.709999084472656,1.2906402349472046,208.66693115234375,255.72511447670806,19.9022259,50.0695941
1702338909977000000,258.469,11.487000465393066,1.0765986442565918,33.247684478759766,255.72929274793782,19.9023353,50.0697047
1702338919099000000,267.591,15.656999588012695,0.23816049098968506,14.111712455749512,255.73856477045487,19.9023361,50.0697183
1702338924164000000,272.656,18.916000366210938,1.1184114217758179,240.8673858642578,255.82289075340069,19.9022366,50.069679
1702338933190000000,281.6820002441406,15.847000122070312,0.7336093187332153,223.87257385253906,255.89191749082528,19.9021838,50.0696363
1702338942309000000,290.801,13.36400032043457,1.0351542234420776,60.186500549316406,255.70366677179013,19.902329,50.069693
1702338947266000000,295.7579997558594,14.090999603271484,0.9908341765403748,237.4582977294922,255.68938382303517,19.9022315,50.0696539
1702338952550000000,301.04200024414064,11.557000160217285,1.0521039962768555,49.49312973022461,255.71351083657726,19.9023281,50.0697042
1702338961714000000,310.20599975585935,15.767999649047852,0.970489501953125,236.80929565429688,255.63741571265373,19.9022021,50.06965
1702338966789000000,315.281,14.74899959564209,0.5815075039863586,230.27261352539062,255.62665896993767,19.9021811,50.069636
1702338971801000000,320.293,16.641000747680664,0.16905929148197174,254.91616821289062,255.6235925574965,19.9021762,50.0696389
1702338976875000000,325.367,15.972000122070312,0.07473105937242508,61.641571044921875,255.64929638182548,19.9021872,50.0696419
1702338981866000000,330.3579997558594,13.725000381469727,1.7429614067077637,55.71357345581055,255.652331809068,19.9023244,50.0697021
1702338986973000000,335.465,16.88800048828125,1.0040277242660522,235.49221801757812,255.68709842697464,19.9022272,50.0696593
1702338995998000000,344.4900002441406,16.19499969482422,0.5816288590431213,236.4764862060547,255.65387567716712,19.9021737,50.0696369
1702339005010000000,353.5019997558594,16.610000610351562,0.30591708421707153,316.3438415527344,255.65015312551554,19.9021533,50.0696628
1702339013975000000,362.467,15.605999946594238,0.219574436545372,139.42669677734375,255.75765203335902,19.9021794,50.0696436
1702339019113000000,367.605,16.642000198364258,0.3382706344127655,307.56585693359375,255.72066356063053,19.9021486,50.0696598
1702339023901000000,372.393,16.90399932861328,0.5242851376533508,350.3643798828125,255.74347879774686,19.9021476,50.0696875
