time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1702338682341837800,70.056837890625,0,0,4.301328659057617,15.152999877929688,0.0002253884740639478,0,256,19.9022623,50.0697187
1702338683325927700,71.040927734375,0,0,4.311169624328613,14.949999809265137,0.00015367723244708031,0,256,19.902258,50.069719
1702338684325886700,72.04088671875,0,0,4.321169376373291,14.746999740600586,0.00010198102972935885,0,256,19.902255,50.0697192
1702338685325755600,73.04075561523437,0,0,4.331167697906494,14.718000411987305,0.00007319878932321444,0,256,19.902253,50.0697194
1702338686337892600,74.052892578125,0,0,3.8124234676361084,14.593000411987305,0.00018658825138118118,0,256,19.9022495,50.0697181
1702338687326113000,75.04111303710937,0,0,3.822305679321289,14.616999626159668,0.00013061761274002492,0,256,19.9022484,50.0697177
1702338688325418200,76.04041821289063,0,0,3.832298755645752,14.640999794006348,0.00009606644744053483,0,256,19.9022476,50.0697174
1702338689326289000,77.04128881835938,0,0,3.8423075675964355,14.6850004196167,0.00006443331221817061,0,256,19.9022471,50.0697171
1702338690319429600,78.0344296875,0,0,3.852238893508911,14.689000129699707,0.00004247990727890283,0,256,19.9022467,50.069717
1702338691330716000,79.0457158203125,0,0,4.145017147064209,14.970999717712402,0.00026027197600342333,0,256,19.902267,50.0697173
1702338692340611600,80.05561157226562,0,0,4.155116081237793,15.163999557495117,0.0001783140323823318,0,256,19.9022737,50.0697174
1702338693324259800,81.039259765625,0,0,4.164952278137207,15.229000091552734,0.00013099545321892947,0,256,19.9022787,50.0697175
1702338694320246300,82.03524633789063,0,0,4.174912452697754,15.357999801635742,0.0000895817211130634,0,256,19.9022822,50.0697176
1702338695336603000,83.05160278320312,0,0,4.185075759887695,15.616000175476074,0.00006101228063926101,0,256,19.9022847,50.0697177
1702338696311804400,84.02680444335938,0,0,4.266580581665039,14.461999893188477,0.029502512887120247,0,256,19.9026899,50.069604
1702338697339968500,85.05496850585938,0,0,4.276862144470215,14.968000411987305,0.0038500039372593164,0,256,19.9026243,50.0696157
1702338698324759000,86.03975903320313,0,0,4.286710262298584,15.449999809265137,0.005363332107663155,0,256,19.9025445,50.0696301
1702338699339913200,87.05491333007812,0,0,4.29686164855957,16.040000915527344,0.004284136928617954,0,256,19.9024676,50.069644
1702338700336594400,88.05159448242188,0,0,4.306828498840332,16.485000610351562,0.003215676173567772,0,256,19.9024029,50.0696555
1702338701319919900,89.034919921875,0,0,6.020018577575684,17.413000106811523,0.0044750552624464035,0,256,19.9023257,50.0696929
1702338702321505500,90.03650561523438,0,0,6.03003454208374,16.915000915527344,0.0027112914249300957,0,256,19.9023059,50.0697023
1702338703336706800,91.05170678710938,0,0,6.040186405181885,15.668999671936035,0.0019647476729005575,0,256,19.9022921,50.0697089
1702338704325819600,92.04081958007812,0,0,6.050077438354492,15.420000076293945,0.0012873958330601454,0,256,19.9022829,50.0697132
1702338705318040300,93.03304028320312,0,0,6.059999942779541,14.67300033569336,0.0008361818618141115,0,256,19.9022768,50.069716
1702338706316268800,94.03126879882812,0,0,4.036856651306152,14.039999961853027,0.00037170713767409325,0,256,19.9022647,50.0697183
1702338707322176500,95.03717651367188,0,0,4.0469160079956055,14.12600040435791,0.00022603273100685328,0,256,19.902261,50.069719
1702338708322392600,96.037392578125,0,0,4.056918144226074,14.154000282287598,0.0001673505612416193,0,256,19.9022583,50.0697195
1702338709321757400,97.03675732421875,0,0,4.066911697387695,14.211000442504883,0.00011100318079115823,0,256,19.9022564,50.0697198
1702338710322799900,98.0377998046875,0,0,4.0769219398498535,14.326000213623047,0.0000720596726750955,0,256,19.9022552,50.0697201
1702338711348706800,99.06370678710938,0,0,3.8114678859710693,14.345999717712402,0.00012938978034071624,0,256,19.9022456,50.0697198
1702338712345902800,100.06090283203125,0,0,3.821439743041992,14.357000350952148,0.00008357276965398341,0,256,19.9022427,50.0697197
1702338713323723500,101.0387236328125,0,0,3.8312180042266846,14.366999626159668,0.00006034317993908189,0,256,19.9022406,50.0697196
1702338714323143200,102.03814306640625,0,0,3.841212272644043,14.376999855041504,0.00004023080691695213,0,256,19.9022391,50.0697196
1702338715344215000,103.05921508789062,0,0,3.8514230251312256,14.387999534606934,0.000024324455807800405,0,256,19.9022381,50.0697196
1702338716349598700,104.0645986328125,0,0,3.7965636253356934,14.595000267028809,0.0003972241247538477,0,256,19.9022632,50.0697179
1702338717339047000,105.054046875,0,0,3.806457996368408,14.654999732971191,0.0002574532700236887,0,256,19.9022711,50.0697173
1702338718336602600,106.0516025390625,0,0,3.8164336681365967,14.803000450134277,0.00019281645654700696,0,256,19.902277,50.0697169
1702338719317601000,107.03260107421875,0,0,3.8262436389923096,14.833000183105469,0.00013135698100086302,0,256,19.9022812,50.0697167
1702338720323453400,108.03845336914063,0,0,3.8363020420074463,14.92199993133545,0.00008854797488311306,0,256,19.9022841,50.0697165
1702338721308318500,109.023318359375,0,0,4.407970905303955,14.76200008392334,0.00017514776845928282,0,256,19.9022734,50.0697173
1702338722339026200,110.05402612304688,0,0,4.418277740478516,14.63700008392334,0.00010813904373208061,0,256,19.9022703,50.0697176
1702338723322926000,111.03792602539062,0,0,4.428116798400879,14.512999534606934,0.00008013023034436628,0,256,19.902268,50.0697178
1702338724338948000,112.05394799804688,0,0,4.438276767730713,14.28499984741211,0.00005293917274684645,0,256,19.9022665,50.0697179
1702338725324490800,113.03949072265625,0,0,4.448132514953613,14.140000343322754,0.00003393721635802649,0,256,19.9022655,50.069718
1702338726325545000,114.040544921875,0,0,4.4581427574157715,14.140000343322754,0.000021375071810325608,0,256,19.9022649,50.069718
1702338727342689800,115.05768969726563,0,0,4.167459011077881,14.222999572753906,0.00009466158371651545,0,256,19.902262,50.0697182
1702338728326221000,116.04122094726563,0,0,4.1772942543029785,14.305999755859375,0.00006606484384974465,0,256,19.9022601,50.0697184
1702338729325539600,117.04053955078125,0,0,4.187287330627441,14.347000122070312,0.000042984887841157615,0,256,19.9022588,50.0697185
1702338730326329600,118.04132958984376,0,0,4.197295188903809,14.472000122070312,0.000034122967917937785,0,256,19.902258,50.0697186
1702338731312008200,119.02700830078125,0,0,4.116631984710693,14.550000190734863,0.00003525582724250853,0,256,19.9022561,50.0697184
1702338732339085600,120.05408544921875,0,0,4.126903057098389,14.63599967956543,0.00002186749770771712,0,256,19.9022555,50.0697184
1702338733324366000,121.03936596679688,0,0,4.13675594329834,14.663000106811523,0.000017978691175812855,0,256,19.9022551,50.0697183
1702338736220000000,123.935,0,0,3.9217793941497803,15.020999908447266,0.00025214703055098653,0,256,19.9022664,50.069717
1702338741237000000,128.952,0,0,4.160638332366943,15.904000282287598,0.00020799746562261134,0,256,19.9022783,50.0697192
1702338746294000000,134.00900024414062,0,0,4.880302429199219,115.4540023803711,0.02983452007174492,0,256,19.9022986,50.0697171
1702338751271000000,138.986,0,0,3.586181640625,119.18599700927734,3.0656936168670654,97.98082733154297,256,19.90253,50.0696959
1702338756289000000,144.004,0,0,2.97281813621521,130.4459991455078,4.6842803955078125,97.8215103149414,256,19.9029261,50.0696612
1702338761308000000,149.023,0,0,4.355203151702881,137.97500610351562,3.768399238586426,97.76914978027344,256,19.9031289,50.0696436
1702338766300000000,154.015,0,0,5.723509788513184,141.718994140625,2.3010785579681396,97.73114013671875,247,19.9031811,50.0696392
1702338771352000000,159.067,0,0,2.549664258956909,18.399999618530273,5.532747745513916,275.0984802246094,247,19.9021979,50.0697006
1702338776374000000,164.08900024414064,0,0,3.873398542404175,17.204999923706055,1.0695796012878418,268.7845764160156,247,19.9021452,50.0696979
1702338781371000000,169.086,0,0,2.998098134994507,17.111000061035156,0.3508043587207794,173.427978515625,256,19.9021562,50.0696807
1702338786503000000,174.218,0,0,2.9151222705841064,13.059000015258789,1.5953010320663452,64.80093383789062,256,19.9022703,50.0697169
1702338791496000000,179.211,0,0,3.0830061435699463,15.510000228881836,1.5203930139541626,240.63832092285156,256,19.9021633,50.0696787
1702338796561000000,184.276,0,0,5.227808475494385,15.090999603271484,0.38021665811538696,16.808853149414062,247,19.9021826,50.0697009
1702338801567000000,189.282,0,0,3.6980948448181152,15.432000160217285,0.21671566367149353,74.81422424316406,247,19.9021979,50.0697023
