time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1702338649560029200,0.382029296875,-0.48990482091903687,-0.09834171086549759,0.12143953144550323,0.8576564788818359,-0.052203502506017685,-0.30958452820777893,1.0298200845718384
1702338649655518700,0.477518798828125,-0.4941759705543518,-0.09894612431526184,0.12094758450984955,0.8552026152610779,-0.05220351740717888,-0.3095845580101013,1.0397943258285522
1702338649761964000,0.583964111328125,-0.49471354484558105,-0.08595117181539536,0.12015242874622345,0.8564077615737915,-0.029621051624417305,-0.29510608315467834,1.0432608127593994
1702338649856965000,0.678965087890625,-0.4935559034347534,-0.09091505408287048,0.11019394546747208,0.8579010963439941,-0.04918811097741127,-0.28255927562713623,1.037131667137146
1702338649962800000,0.784800048828125,-0.4967101514339447,-0.11280811578035355,0.10977159440517426,0.8535242080688477,-0.0876486748456955,-0.30411750078201294,1.0406465530395508
1702338650058350600,0.8803505859375,-0.4923174977302551,-0.12316816300153732,0.08259091526269913,0.8576897978782654,-0.1351090520620346,-0.26607900857925415,1.0240623950958252
1702338650164216000,0.986216064453125,-0.49238458275794983,-0.13486261665821075,0.07734838873147964,0.8563799858093262,-0.1612684577703476,-0.2685023546218872,1.021781086921692
1702338650259766500,1.0817666015625,-0.4986812472343445,-0.12320863455533981,0.11274364590644836,0.850544273853302,-0.10252085328102112,-0.32010960578918457,1.044018030166626
1702338650366425600,1.188425537109375,-0.504387617111206,-0.10998284071683884,0.1470215618610382,0.8437307476997375,-0.039954088628292084,-0.36724036931991577,1.0701889991760254
1702338650566926000,1.388926025390625,-0.5196315050125122,-0.07690240442752838,0.23946170508861542,0.816533625125885,0.1402057409286499,-0.49040013551712036,1.1686302423477173
1702338650663483600,1.485483642578125,-0.5298039317131042,-0.07924983650445938,0.2757817804813385,0.7981050610542297,0.1958475559949875,-0.5517512559890747,1.2276755571365356
1702338650768006400,1.59000634765625,-0.5201804041862488,-0.0521138496696949,0.26809161901474,0.8092115521430969,0.22481855750083923,-0.5099148154258728,1.2014530897140503
1702338650864014600,1.6860146484375,-0.5101455450057983,-0.028610026463866234,0.2566429674625397,0.8204068541526794,0.24307601153850555,-0.46709439158439636,1.1707139015197754
