time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1702338650049000000,0.871,0,0,4.421826362609863,16.764999389648438,0,0,249.6866582286346,19.9021982,50.069705
1702338656150562300,6.972562255859375,0,0,3.961303472518921,18.218000411987305,0.04045870900154114,82.2178726196289,248.90699670267938,19.9022027,50.0697054
1702338657306939600,8.128939697265626,0,0,3.9537229537963867,17.60099983215332,0.3974757790565491,62.745540618896484,248.94545615201793,19.9022268,50.0697139
1702338658434905900,9.25690576171875,0,0,3.9884021282196045,17.023000717163086,0.7418377995491028,84.27972412109375,248.9517573366224,19.9022511,50.0697124
1702338660146824700,10.96882470703125,0,0,4.0186991691589355,16.875999450683594,0.9703422784805298,113.55438232421875,248.93424869498259,19.9022689,50.0697012
1702338661154124300,11.976124267578125,0,0,3.9720983505249023,15.048999786376953,1.5063265562057495,255.5548095703125,248.97512695235622,19.9021872,50.0696954
1702338662322591700,13.144591796875,0,0,3.965487480163574,14.520000457763672,1.4554523229599,263.0450744628906,248.96061417096865,19.9021637,50.0696953
1702338664148390100,14.97039013671875,0,0,3.9726333618164062,13.225000381469727,1.6517480611801147,349.265380859375,248.9617621060238,19.902171,50.0697357
1702338665150808800,15.972808837890625,0,0,4.163017272949219,10.609999656677246,0.043703317642211914,103.73331451416016,249.44118044260526,19.9022078,50.0697388
1702338667338860300,18.1608603515625,0,0,4.169937610626221,8.765999794006348,0.9745624661445618,98.20936584472656,249.4394031713307,19.9022351,50.0697361
1702338669148724200,19.97072412109375,0,0,4.140512943267822,10.163000106811523,1.2103874683380127,195.08827209472656,249.42392825441883,19.9022122,50.0697087
1702338670152356000,20.974356201171876,0,0,4.190740585327148,11.668999671936035,1.245538592338562,199.47348022460938,249.50461306994302,19.9022042,50.069698
1702338672152205000,22.974205078125,0,0,4.286691665649414,13.312000274658203,1.1476776599884033,213.1711883544922,249.7220079948179,19.9021809,50.0696798
1702338673153850000,23.97585009765625,0,0,4.281434535980225,14.336999893188477,0.7945664525032043,217.1289825439453,249.74438794515018,19.9021775,50.0696789
1702338674153351200,24.97535107421875,0,0,4.282472610473633,14.366000175476074,0.5600739121437073,220.74891662597656,249.76444386151647,19.902175,50.0696781
1702338676150647600,26.9726474609375,0,0,4.3283491134643555,14.303999900817871,0.0013651088811457157,212.69459533691406,249.74661719219375,19.9021783,50.069682
1702338677152344600,27.974344482421873,0,0,4.321261882781982,14.562000274658203,0.0012462952872738242,283.98785400390625,249.70991235746158,19.9021783,50.0696821
1702338678153312000,28.97531201171875,0,0,4.3277201652526855,14.494000434875488,0.11780570447444916,57.98537826538086,249.72597367989695,19.9021817,50.0696834
1702338680149966600,30.971966552734376,0,0,4.300759315490723,14.64799976348877,0.11059553921222687,208.89175415039062,249.7599588568247,19.9021784,50.0696803
1702338682150709200,32.972709228515626,0,0,4.007209300994873,15.170999526977539,0.41414061188697815,337.197998046875,249.1478823778204,19.9021718,50.0696953
1702338683152556500,33.974556640625,0,0,4.003725528717041,15.425999641418457,0.3370616137981415,326.4627685546875,249.10250242547443,19.9021686,50.0696962
1702338685147700500,35.96970043945313,0,0,3.7912817001342773,16.017000198364258,0.00008188255014829338,232.0817108154297,248.55353645717892,19.9021728,50.0696869
1702338686152021000,36.97402099609375,0,0,3.7797298431396484,16.268999099731445,0.00009011062502395362,232.0817108154297,248.56917405022543,19.9021728,50.0696869
1702338687235487700,38.05748779296875,0,0,3.809947967529297,16.29400062561035,0.00008002106187632307,232.0817108154297,248.56913070912987,19.9021728,50.0696869
1702338689151062500,39.9730625,0,0,3.8368284702301025,16.10700035095215,0.034866511821746826,214.26666259765625,248.56573309842372,19.9021721,50.0696862
1702338690433000000,41.255,0,0,4.169079303741455,16.049999237060547,0.9596660137176514,62.85767364501953,249.2936275527583,19.9022032,50.0696965
1702338692154018000,42.97601806640625,0,0,4.1526875495910645,15.597000122070312,1.4390814304351807,62.35470962524414,249.29365232618554,19.9022442,50.0697106
1702338694150608600,44.97260864257812,0,0,4.230373382568359,15.145000457763672,0.8088374137878418,65.17229461669922,249.21368523516844,19.9022561,50.0697135
1702338696147332900,46.96933276367187,0,0,4.489932060241699,14.135000228881836,0.012279360555112362,115.61211395263672,249.98506011747784,19.9022466,50.0697039
1702338697152008000,47.97400805664063,0,0,4.466832637786865,14.038999557495117,0.015611697919666767,171.9473419189453,249.9571703236375,19.9022465,50.0697036
1702338698152237800,48.97423779296875,0,0,4.488793849945068,13.850000381469727,0.716260552406311,79.81912994384766,249.94538896941907,19.9022699,50.0697065
1702338700148306400,50.970306396484375,0,0,4.460286617279053,14.508999824523926,0.8324576616287231,81.62076568603516,249.8844581522376,19.9022953,50.0697088
1702338702151575800,52.97357592773437,0,0,4.4379191398620605,14.99899959564209,0.7699997425079346,88.6863021850586,249.9129529982515,19.902316,50.069708
1702338703152252000,53.974251953125,0,0,4.497941493988037,15.435999870300293,0.6001880168914795,90.95106506347656,249.89039852473482,19.9023204,50.0697075
1702338704156398300,54.9783984375,0,0,4.525660037994385,15.435999870300293,0.5255795121192932,93.43663787841797,249.9321845558626,19.902326,50.0697069
1702338706150338000,56.97233813476562,0,0,4.541186809539795,15.222000122070312,0.43117764592170715,96.87381744384766,249.93168020189486,19.9023362,50.0697057
1702338707151906800,57.97390673828125,0,0,4.602877140045166,15.222000122070312,0.34215831756591797,98.08502960205078,249.88476583469955,19.9023388,50.0697053
