time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1702338674349034200,0.2310341796875,0.9270437955856323,0.20857441425323486,0.1768960952758789,0.2565039396286011,-0.25422948598861694,-0.49776655435562134,-2.666659355163574
1702338674449803300,0.33180322265625,0.898136556148529,0.07724928855895996,0.25797975063323975,0.34760570526123047,-0.4468711316585541,-0.32373663783073425,-2.477219343185425
1702338674550480600,0.432480712890625,0.8820890188217163,-0.03458189591765404,0.2736584544181824,0.38188230991363525,-0.5408499836921692,-0.14854773879051208,-2.3657069206237793
1702338674651219200,0.53321923828125,0.8950510025024414,-0.024373136460781097,0.23237770795822144,0.3798556625843048,-0.4538017213344574,-0.13330401480197906,-2.3696954250335693
1702338674751927300,0.63392724609375,0.9133540391921997,0.04105266556143761,0.17205072939395905,0.3667392134666443,-0.2943387031555176,-0.20256929099559784,-2.4080729484558105
1702338674852635400,0.734635498046875,0.9111961126327515,0.11281893402338028,0.13126839697360992,0.3738478422164917,-0.16327281296253204,-0.30862531065940857,-2.38836669921875
1702338674953312800,0.835312744140625,0.8992223143577576,0.15727423131465912,0.1064283698797226,0.3941281735897064,-0.07254720479249954,-0.37550440430641174,-2.3292200565338135
1702338675054051300,0.93605126953125,0.9024752974510193,0.17978066205978394,0.07406450062990189,0.3843589425086975,0.004887367133051157,-0.3913426995277405,-2.3353683948516846
1702338675154728700,1.036728759765625,0.9194111824035645,0.2161473035812378,0.00885746069252491,0.3284585177898407,0.13780483603477478,-0.4150930643081665,-2.4262943267822266
1702338675255436800,1.137436767578125,0.9143689274787903,0.2816523611545563,-0.02821541205048561,0.2894914746284485,0.25027579069137573,-0.5221353769302368,-2.4611656665802
1702338675356175400,1.23817529296875,0.8741732239723206,0.3526924252510071,0.0115419402718544,0.33361056447029114,0.279022753238678,-0.6742730140686035,-2.314089059829712
1702338675456883200,1.33888330078125,0.8167662024497986,0.37294456362724304,0.10289563983678818,0.42803946137428284,0.21252217888832092,-0.7716290354728699,-2.089570999145508
1702338675557591300,1.43959130859375,0.8197422623634338,0.3513954281806946,0.10232521593570709,0.4405377209186554,0.191379576921463,-0.7291870713233948,-2.082108974456787
1702338675658299400,1.54029931640625,0.88815838098526,0.29465484619140625,0.0004228638717904687,0.35263708233833313,0.2455163300037384,-0.5511868000030518,-2.3159313201904297
1702338675759007200,1.64100732421875,0.934386670589447,0.1931329369544983,-0.06370281428098679,0.2925119400024414,0.24776005744934082,-0.3295888304710388,-2.4934074878692627
1702338675859684900,1.741684814453125,0.9293035864830017,0.11219099164009094,-0.04877209663391113,0.34846723079681396,0.17232120037078857,-0.1754264235496521,-2.4089012145996094
1702338675960423400,1.84242333984375,0.9139519333839417,0.08765609562397003,-0.030174588784575462,0.3950921595096588,0.12592680752277374,-0.1368098109960556,-2.3168959617614746
1702338676061131300,1.94313134765625,0.9135021567344666,0.08417967706918716,-0.04878905043005943,0.3950282037258148,0.15733695030212402,-0.11550720781087875,-2.316178321838379
1702338676866764800,2.748764892578125,-0.8792622089385986,0.022552965208888054,0.03346908837556839,0.47462522983551025,0.08035355806350708,0.007889475673437119,2.1513195037841797
1702338676967473000,2.849472900390625,-0.7759057283401489,0.014293177984654903,0.024363964796066284,0.6302162408828735,0.05585493519902229,-0.008528918959200382,1.7775195837020874
1702338677068211500,2.95021142578125,-0.7663896083831787,-0.0035083270631730556,0.0032936371862888336,0.6423580050468445,0.0005412393948063254,-0.00960902776569128,1.7464338541030884
1702338677168888800,3.050888916015625,-0.765876293182373,-0.007096895482391119,-0.0020426269620656967,0.6429455280303955,-0.012255356647074223,-0.008244184777140617,1.7448205947875977
1702338677269627400,3.15162744140625,-0.7663746476173401,-0.0072772749699652195,-0.0024717357009649277,0.6423479914665222,-0.013138433918356895,-0.0079788938164711,1.7463749647140503
1702338677370305000,3.252304931640625,-0.766106128692627,-0.007271129172295332,-0.00240450631827116,0.6426684856414795,-0.013030855916440487,-0.008050399832427502,1.745538592338562
1702338677470982400,3.352982421875,-0.7673600316047668,-0.007301805075258017,-0.00245358282700181,0.6411702036857605,-0.01312976609915495,-0.008059985935688019,1.7494457960128784
1702338677571751400,3.45375146484375,-0.767352283000946,-0.0071491943672299385,-0.0026238018181174994,0.6411805748939514,-0.013195374049246311,-0.007607312873005867,1.7494226694107056
1702338677672429000,3.554428955078125,-0.7672708630561829,-0.0069085764698684216,-0.0028182121459394693,0.6412798762321472,-0.013186031952500343,-0.006987030617892742,1.7491700649261475
1702338677773137000,3.655136962890625,-0.7676662802696228,-0.006714976858347654,-0.002919497201219201,0.6408080458641052,-0.013089077547192574,-0.006568094715476036,1.7504043579101562
1702338677873875500,3.75587548828125,-0.7679715156555176,-0.006892380304634571,-0.0028523735236376524,0.6404406428337097,-0.013210105709731579,-0.00693280715495348,1.7513569593429565
