time,seconds_elapsed,z,y,x
1702338674404789800,0.286789794921875,-46.54998779296875,10.0433349609375,-4.803466796875
1702338674505467400,0.38746728515625,-45.7550048828125,7.6202392578125,0.25482177734375
1702338674606206000,0.4882060546875,-44.32373046875,5.23681640625,4.278564453125
1702338674706913800,0.588913818359375,-42.80548095703125,3.5003662109375,8.36029052734375
1702338674807622000,0.689621826171875,-42.303466796875,3.1829833984375,9.5123291015625
1702338674908299300,0.79029931640625,-43.3319091796875,4.6295166015625,11.62261962890625
1702338675009037800,0.891037841796875,-40.02838134765625,1.38702392578125,16.37725830078125
1702338675109715500,0.991715576171875,-37.7044677734375,-1.6998291015625,17.05169677734375
1702338675210423300,1.09242333984375,-33.00628662109375,-7.33489990234375,15.57769775390625
1702338675311161900,1.193161865234375,-34.69390869140625,-7.89337158203125,13.34991455078125
1702338675411870000,1.293869873046875,-36.639404296875,-6.88018798828125,13.604736328125
1702338675512577800,1.394577880859375,-42.82989501953125,-0.84075927734375,16.86553955078125
1702338675613286000,1.495285888671875,-50.15869140625,9.66644287109375,18.878173828125
1702338675713994000,1.595993896484375,-51.5167236328125,11.6058349609375,19.3756103515625
1702338675814671400,1.69667138671875,-48.6541748046875,9.405517578125,24.3560791015625
1702338675915410000,1.797409912109375,-47.198486328125,8.624267578125,27.49176025390625
1702338676016118000,1.898117919921875,-47.589111328125,10.09063720703125,30.38177490234375
1702338676116825900,1.998825927734375,-47.576904296875,10.81390380859375,32.18841552734375
1702338676217534000,2.099533935546875,-48.4344482421875,11.56768798828125,33.4869384765625
1702338676318242000,2.200241943359375,-50.18310546875,12.29095458984375,32.63702392578125
1702338676418980600,2.300980712890625,-53.32794189453125,13.592529296875,28.37982177734375
1702338676519688400,2.4016884765625,-55.33447265625,17.49114990234375,16.7877197265625
1702338676620396500,2.502396484375,-52.874755859375,23.88763427734375,9.210205078125
1702338676721135000,2.603135009765625,-40.3839111328125,30.40008544921875,-28.7200927734375
1702338676821751600,2.70375146484375,-37.7044677734375,30.5267333984375,-38.9251708984375
1702338676922459400,2.80445947265625,-37.44659423828125,30.40008544921875,-38.983154296875
1702338677023198000,2.905197998046875,-37.28790283203125,30.37109375,-38.739013671875
1702338677123875600,3.00587548828125,-37.5335693359375,30.91278076171875,-39.129638671875
1702338677224614100,3.1066142578125,-37.6068115234375,30.39093017578125,-38.94500732421875
1702338677325291500,3.20729150390625,-37.5579833984375,30.2947998046875,-38.99383544921875
1702338677425969000,3.307968994140625,-37.47100830078125,30.55419921875,-39.05181884765625
1702338677526738200,3.40873828125,-37.38555908203125,30.39093017578125,-39.080810546875
1702338677627415600,3.50941552734375,-37.43438720703125,30.39093017578125,-39.080810546875
1702338677728123600,3.61012353515625,-37.4847412109375,30.4290771484375,-38.9251708984375
1702338677828862200,3.7108623046875,-37.40997314453125,30.3131103515625,-38.983154296875
1702338677929539600,3.81153955078125,-37.38555908203125,30.37109375,-39.1204833984375
1702338678030247700,3.91224755859375,-37.40997314453125,30.39093017578125,-39.05181884765625
1702338678130955500,4.01295556640625,-37.4969482421875,30.28411865234375,-39.0228271484375
1702338678231694000,4.113694091796875,-37.32452392578125,30.2276611328125,-39.00299072265625
1702338678332371700,4.214371826171875,-37.30010986328125,30.20782470703125,-39.0228271484375
1702338678433110000,4.315110107421875,-36.87286376953125,30.1788330078125,-39.33563232421875
1702338678533787600,4.41578759765625,-36.846923828125,29.96673583984375,-39.39361572265625
1702338678634495700,4.516495849609375,-36.87286376953125,30.3131103515625,-39.3157958984375
1702338678735203600,4.61720361328125,-36.81182861328125,30.1300048828125,-39.39361572265625
1702338678836339000,4.7183388671875,-36.89727783203125,30.1788330078125,-39.33563232421875
1702338678936680700,4.8186806640625,-36.90948486328125,30.26580810546875,-39.53094482421875
1702338679037419300,4.919419189453125,-36.87286376953125,30.04302978515625,-38.85650634765625
1702338679138096600,5.0200966796875,-37.10479736328125,30.32379150390625,-38.983154296875
1702338679238804700,5.1208046875,-37.37335205078125,30.38177490234375,-38.96331787109375
1702338679339512800,5.221512939453125,-37.27569580078125,30.28411865234375,-38.96331787109375
1702338679440342800,5.3223427734375,-37.28790283203125,30.352783203125,-39.178466796875
1702338679540928800,5.4229287109375,-37.25128173828125,30.419921875,-38.9739990234375
1702338679641636900,5.523636962890625,-36.99493408203125,30.21697998046875,-39.520263671875
1702338679742344700,5.6243447265625,-36.590576171875,30.1300048828125,-39.7064208984375
1702338679843052800,5.725052734375,-36.749267578125,30.1788330078125,-39.324951171875
1702338679943761000,5.825760986328125,-36.724853515625,29.92706298828125,-39.28680419921875
1702338680044468700,5.92646875,-36.358642578125,29.96673583984375,-39.3646240234375
1702338680145207300,6.027207275390625,-36.395263671875,30.09185791015625,-38.7786865234375
1702338680245884700,6.127884765625,-37.14141845703125,30.4107666015625,-38.79852294921875
1702338680346623200,6.228623291015625,-37.23907470703125,30.39093017578125,-39.0716552734375
1702338680447300900,6.32930078125,-37.30010986328125,30.38177490234375,-38.885498046875
1702338680547978200,6.429978271484375,-37.36114501953125,30.50689697265625,-38.90533447265625
1702338680648808400,6.530808349609375,-37.19024658203125,30.6610107421875,-39.031982421875
1702338680749425000,6.6314248046875,-37.36114501953125,30.5267333984375,-39.1204833984375
1702338680850132700,6.7321328125,-37.28790283203125,30.255126953125,-38.9251708984375
1702338680950840800,6.8328408203125,-36.651611328125,30.0628662109375,-38.8763427734375
1702338681051549000,6.933548828125,-36.627197265625,30.14068603515625,-38.885498046875
1702338681152195800,7.03419580078125,-36.72637939453125,30.62286376953125,-39.1693115234375
1702338681252904000,7.134904052734375,-36.798095703125,30.27496337890625,-38.739013671875
1702338681353611800,7.23561181640625,-37.12921142578125,30.303955078125,-38.86566162109375
1702338681454319900,7.33631982421875,-36.92169189453125,30.44891357421875,-39.25628662109375
1702338681555028000,7.437028076171875,-36.76300048828125,30.2459716796875,-39.28680419921875
1702338681655797000,7.537796875,-36.84844970703125,30.56488037109375,-39.3157958984375
1702338681756504800,7.6385048828125,-36.92169189453125,30.23681640625,-39.2181396484375
1702338681857396000,7.73939599609375,-37.06817626953125,30.39093017578125,-38.84735107421875
1702338681957951500,7.839951416015625,-37.12921142578125,30.43975830078125,-38.89617919921875
1702338682058568000,7.94056787109375,-37.14141845703125,30.7769775390625,-39.0228271484375
1702338682159276000,8.041276123046876,-37.21466064453125,30.39093017578125,-39.0716552734375
1702338682259984000,8.14198388671875,-37.30010986328125,30.40008544921875,-38.94500732421875
1702338682360692000,8.24269189453125,-37.4603271484375,30.4290771484375,-38.96331787109375
1702338682461430500,8.343430419921875,-37.25128173828125,30.4779052734375,-38.94500732421875
1702338682562138400,8.444138427734375,-37.28790283203125,30.39093017578125,-38.8763427734375
1702338682662816000,8.54481591796875,-37.42218017578125,30.419921875,-39.031982421875
1702338682763523800,8.64552392578125,-37.14141845703125,30.46875,-39.04266357421875
1702338682864232000,8.74623193359375,-37.30010986328125,30.55572509765625,-38.94500732421875
1702338682965001000,8.8470009765625,-37.37335205078125,30.55572509765625,-38.89617919921875
1702338683065709000,8.947708984375,-36.89727783203125,30.2947998046875,-38.99383544921875
1702338683166417000,9.0484169921875,-37.33673095703125,30.46875,-38.91448974609375
1702338683267125000,9.149125,-37.14141845703125,30.50689697265625,-38.89617919921875
1702338683367863600,9.249863525390625,-37.32452392578125,30.8258056640625,-39.05181884765625
1702338683468480000,9.35047998046875,-37.12921142578125,30.43975830078125,-39.15863037109375
1702338683569193000,9.45119287109375,-37.30010986328125,30.49774169921875,-38.94500732421875
1702338683669931500,9.551931640625,-37.08038330078125,30.4779052734375,-38.91448974609375
1702338683770731000,9.65273095703125,-36.688232421875,30.3619384765625,-39.45159912109375
1702338683871317000,9.75331689453125,-36.529541015625,30.14068603515625,-39.38446044921875
1702338683972025000,9.854025146484375,-36.99493408203125,30.33294677734375,-38.86566162109375
1702338684072733000,9.95473291015625,-37.05596923828125,30.3436279296875,-39.01214599609375
1702338684173441000,10.05544091796875,-37.22686767578125,30.55419921875,-38.8275146484375
1702338684274149000,10.156149169921875,-37.08038330078125,30.3619384765625,-39.00299072265625
1702338684374857000,10.25685693359375,-37.11700439453125,30.5267333984375,-38.89617919921875
1702338684475565000,10.35756494140625,-37.19024658203125,30.27496337890625,-38.7298583984375
1702338684576273200,10.458273193359375,-36.785888671875,30.1300048828125,-38.71002197265625
1702338684676981000,10.55898095703125,-36.798095703125,30.08270263671875,-38.66119384765625
1702338684777689000,10.659689208984375,-37.19024658203125,30.44891357421875,-38.79852294921875
1702338684878397200,10.760397216796875,-36.92169189453125,30.37109375,-38.85650634765625
1702338684979105000,10.86110498046875,-36.93389892578125,30.2459716796875,-38.787841796875
1702338685079843600,10.961843505859376,-37.22686767578125,30.65185546875,-39.0228271484375
1702338685180521200,11.062521240234375,-37.01934814453125,30.23681640625,-38.85650634765625
1702338685281229000,11.16322900390625,-37.16583251953125,30.44891357421875,-38.79852294921875
1702338685381998000,11.263998046875,-36.94610595703125,30.37109375,-38.79852294921875
1702338685482706200,11.3647060546875,-37.05596923828125,30.2459716796875,-38.6810302734375
1702338685584390700,11.466390625,-36.88507080078125,30.32379150390625,-38.9251708984375
1702338685684122000,11.5661220703125,-37.26348876953125,30.487060546875,-38.9739990234375
1702338685784830200,11.666830322265625,-37.16583251953125,30.23681640625,-38.85650634765625
1702338685885568800,11.76756884765625,-37.00714111328125,30.303955078125,-38.90533447265625
1702338685986246100,11.86824609375,-36.97052001953125,30.25665283203125,-38.70086669921875
1702338686086954200,11.968954345703125,-37.04376220703125,30.352783203125,-39.080810546875
1702338686187906300,12.06990625,-36.97052001953125,30.39093017578125,-38.885498046875
1702338686288370200,12.1703701171875,-37.16583251953125,30.37109375,-38.8763427734375
1702338686389078300,12.271078369140625,-37.19024658203125,30.255126953125,-38.787841796875
1702338686489786400,12.371786376953125,-37.20245361328125,30.28564453125,-38.71917724609375
1702338686590494200,12.472494140625,-37.00714111328125,30.40008544921875,-38.76800537109375
1702338686691202300,12.573202392578125,-36.89727783203125,30.4107666015625,-39.0228271484375
1702338686791910400,12.673910400390625,-37.09259033203125,30.33294677734375,-38.90533447265625
1702338686892618200,12.7746181640625,-37.05596923828125,30.303955078125,-38.885498046875
1702338686993326300,12.875326416015625,-36.98272705078125,30.419921875,-38.86566162109375
1702338687094034400,12.976034423828125,-36.566162109375,30.1300048828125,-38.85650634765625
1702338687194742300,13.0767421875,-37.01934814453125,30.27496337890625,-38.885498046875
1702338687295480800,13.177480712890626,-36.81182861328125,30.2276611328125,-38.6810302734375
1702338687396189000,13.27818896484375,-36.94610595703125,30.21697998046875,-38.86566162109375
1702338687496866300,13.3788662109375,-37.10479736328125,30.32379150390625,-38.89617919921875
1702338687597574400,13.479574462890625,-37.14141845703125,30.43060302734375,-38.9251708984375
1702338687698282200,13.5802822265625,-36.99493408203125,30.44891357421875,-38.96331787109375
1702338687798990300,13.680990234375,-37.28790283203125,30.5267333984375,-38.90533447265625
1702338687899729000,13.78172900390625,-37.15362548828125,30.535888671875,-38.95416259765625
1702338688000375800,13.882375732421876,-36.627197265625,30.1788330078125,-39.129638671875
1702338688101114400,13.9831142578125,-37.15362548828125,30.51605224609375,-38.9251708984375
1702338688201822500,14.083822509765625,-37.21466064453125,30.37109375,-38.9251708984375
1702338688302530300,14.1845302734375,-37.25128173828125,30.45806884765625,-38.99383544921875
1702338688403208000,14.2852080078125,-37.05596923828125,30.22613525390625,-38.84735107421875
1702338688503977000,14.38597705078125,-37.08038330078125,30.32379150390625,-38.9739990234375
1702338688604868000,14.4868681640625,-37.09259033203125,30.352783203125,-38.89617919921875
1702338688705362400,14.587362548828125,-36.97052001953125,30.46875,-38.885498046875
1702338688806070500,14.688070556640625,-37.15362548828125,30.34210205078125,-38.934326171875
1702338688906778400,14.7887783203125,-37.11700439453125,30.2947998046875,-38.9251708984375
1702338689007517000,14.889516845703126,-36.86065673828125,30.40008544921875,-38.787841796875
1702338689108194600,14.990194580078125,-36.88507080078125,30.419921875,-38.8275146484375
1702338689208897800,15.090897705078126,-37.19024658203125,30.62286376953125,-39.01214599609375
1702338689309591000,15.191591064453124,-37.22686767578125,30.6121826171875,-39.0228271484375
1702338689410299100,15.292299072265624,-37.38555908203125,30.718994140625,-39.00299072265625
1702338689511037700,15.39303759765625,-36.97052001953125,30.4107666015625,-38.983154296875
1702338689611745500,15.49374560546875,-36.92169189453125,30.39093017578125,-38.885498046875
1702338689712484000,15.594484130859374,-36.297607421875,30.0537109375,-38.96331787109375
1702338689813161700,15.69516162109375,-36.456298828125,30.3131103515625,-39.28680419921875
1702338689913900000,15.795900146484374,-36.639404296875,30.14984130859375,-39.39361572265625
1702338690014577700,15.89657763671875,-36.419677734375,30.20782470703125,-39.29595947265625
