time,seconds_elapsed,z,y,x
1702338674349034200,0.2310341796875,8.33400821685791,4.679147243499756,2.1656153202056885
1702338674449803300,0.33180322265625,8.378588676452637,3.1174845695495605,4.015040874481201
1702338674550480600,0.432480712890625,8.308736801147461,1.4504284858703613,4.990105152130127
1702338674651219200,0.53321923828125,8.729969024658203,1.3025578260421753,4.258050441741943
1702338674751927300,0.63392724609375,9.186779022216797,1.9716503620147705,2.7849037647247314
1702338674852635400,0.734635498046875,9.212794303894043,2.9767420291900635,1.517707347869873
1702338674953312800,0.835312744140625,9.093181610107422,3.594066858291626,0.6608571410179138
1702338675054051300,0.93605126953125,9.058990478515625,3.7380120754241943,-0.04425728693604469
1702338675154728700,1.036728759765625,8.882757186889648,3.952157974243164,-1.2316926717758179
1702338675255436800,1.137436767578125,8.22956657409668,4.887601852416992,-2.103710889816284
1702338675356175400,1.23817529296875,7.359306812286377,6.118404388427734,-2.108489513397217
1702338675456883200,1.33888330078125,6.866366863250732,6.833584785461426,-1.4815951585769653
1702338675557591300,1.43959130859375,7.174595832824707,6.529379844665527,-1.3901032209396362
1702338675658299400,1.54029931640625,8.098301887512207,5.129583835601807,-2.0358989238739014
1702338675759007200,1.64100732421875,8.989376068115234,3.1717848777770996,-2.273963689804077
1702338675859684900,1.741684814453125,9.506675720214844,1.7103971242904663,-1.6545888185501099
1702338675960423400,1.84242333984375,9.631555557250977,1.336556077003479,-1.2193272113800049
1702338676061131300,1.94313134765625,9.614455223083496,1.1294519901275635,-1.5253177881240845
1702338676866764800,2.748764892578125,9.768074989318848,-0.07723432779312134,-0.7866044640541077
1702338676967473000,2.849472900390625,9.784361839294434,0.08378907293081284,-0.5470421314239502
1702338677068211500,2.95021142578125,9.799546241760254,0.0940987840294838,-0.005112730897963047
1702338677168888800,3.050888916015625,9.798931121826172,0.08053110539913177,0.12026817351579666
1702338677269627400,3.15162744140625,9.798842430114746,0.07838854938745499,0.1285865306854248
1702338677370305000,3.252304931640625,9.798851013183594,0.07815633714199066,0.12815581262111664
1702338677470982400,3.352982421875,9.798837661743164,0.07881912589073181,0.12879128754138947
1702338677571751400,3.45375146484375,9.798863410949707,0.07547106593847275,0.1288175731897354
1702338677672429000,3.554428955078125,9.798909187316895,0.06823387742042542,0.1292848140001297
1702338677773137000,3.655136962890625,9.798949241638184,0.06397006660699844,0.12845396995544434
1702338677873875500,3.75587548828125,9.798909187316895,0.06832315772771835,0.12924353778362274
1702338677974553000,3.856552978515625,9.798856735229492,0.07641083002090454,0.12872062623500824
1702338678075261000,3.957260986328125,9.798833847045898,0.08161963522434235,0.12722830474376678
1702338678175969000,4.057968994140625,9.798888206481934,0.07913175225257874,0.1245582178235054
1702338678276707600,4.15870751953125,9.79893684387207,0.07395000755786896,0.12406802177429199
1702338678377385000,4.259385009765625,9.798943519592285,0.06987971067428589,0.12576884031295776
1702338678478123500,4.36012353515625,9.798935890197754,0.06866244226694107,0.12699605524539948
1702338678578801200,4.46080126953125,9.798934936523438,0.07001316547393799,0.12646090984344482
1702338678679509000,4.561509033203125,9.79892349243164,0.07393103837966919,0.1250648945569992
1702338678780217000,4.662217041015625,9.79889965057373,0.07924391329288483,0.12367147952318192
1702338678881352200,4.763352294921875,9.798905372619629,0.0806942880153656,0.12231869995594025
1702338678981694200,4.863694091796875,9.798937797546387,0.07623081654310226,0.12256328016519547
1702338679082432800,4.964432861328125,9.798948287963867,0.07009421288967133,0.12536990642547607
1702338679183110100,5.065110107421875,9.798921585083008,0.07012446969747543,0.12736590206623077
1702338679283818200,5.165818359375,9.798929214477539,0.07147804647684097,0.1260036826133728
1702338679384526000,5.266526123046875,9.798956871032715,0.07227137684822083,0.1233704537153244
1702338679485356300,5.367356201171875,9.79897403717041,0.07082891464233398,0.12281666696071625
1702338679585942300,5.4679423828125,9.798980712890625,0.06842359900474548,0.12374504655599594
1702338679686650000,5.568650146484375,9.798966407775879,0.06956201046705246,0.12421225011348724
1702338679787358200,5.669358154296875,9.798957824707031,0.07211785018444061,0.12346121668815613
1702338679888066300,5.77006640625,9.798901557922363,0.07765169441699982,0.12449603527784348
1702338679988774100,5.870774169921875,9.798897743225098,0.08010227233171463,0.12320029735565186
1702338680089482200,5.971482177734375,9.798888206481934,0.0777856856584549,0.12551195919513702
1702338680190220800,6.072220703125,9.798906326293945,0.07486806809902191,0.12581364810466766
1702338680290898200,6.172898193359375,9.79887866973877,0.07410663366317749,0.12843860685825348
1702338680391636700,6.27363671875,9.798910140991211,0.07167127728462219,0.12737135589122772
1702338681197209300,7.079209228515625,9.79894733428955,0.07562904059886932,0.12210874259471893
1702338681297917200,7.179917236328125,9.79896068572998,0.07435187697410583,0.12190219759941101
1702338682103581400,7.98558154296875,9.798925399780273,0.0775422751903534,0.12268521636724472
1702338682204289300,8.086289306640625,9.79892635345459,0.07822936773300171,0.12218627333641052
1702338682304997400,8.186997314453125,9.798909187316895,0.0793592780828476,0.12280389666557312
1702338682405705500,8.28770556640625,9.798871994018555,0.07968185842037201,0.1254950761795044
1702338682506443800,8.38844384765625,9.798844337463379,0.0786709263920784,0.12831051647663116
1702338682607151900,8.48915185546875,9.798848152160645,0.0768001526594162,0.1291610449552536
1702338683513498400,9.395498291015626,9.798895835876465,0.073510080575943,0.12750062346458435
1702338683614206500,9.49620654296875,9.798898696899414,0.07226312905550003,0.12795205414295197
1702338683714945000,9.596945068359375,9.798884391784668,0.07307173311710358,0.1285705864429474
1702338683815744500,9.69774462890625,9.798879623413086,0.07532073557376862,0.12757253646850586
