time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1702338866774735000,125.24373510742187,0,0,2.3128185272216797,4.900000095367432,0.000003978598215326201,0,256,19.9028991,50.0695931
1702338867776766700,126.2457666015625,0,0,2.32283878326416,4.900000095367432,0.0000012387174592731753,0,256,19.9028991,50.0695931
1702338868772175600,127.24117553710937,0,0,2.3327929973602295,4.900000095367432,3.730357036602072e-7,0,256,19.9028991,50.0695931
1702338869785481500,128.2544814453125,0,0,2.342926025390625,4.900000095367432,1.0997241872701125e-7,0,256,19.9028991,50.0695931
1702338870766154200,129.235154296875,0,0,2.634835958480835,4.900000095367432,3.289042282972332e-8,0,256,19.9028991,50.0695931
1702338871774910500,130.24391040039063,0,0,2.644923448562622,4.900000095367432,9.672135981020347e-9,0,256,19.9028991,50.0695931
1702338872769236500,131.23823657226563,0,0,2.6548666954040527,4.900000095367432,2.8688460496084645e-9,0,256,19.9028991,50.0695931
1702338873792733400,132.2617333984375,0,0,2.6651015281677246,4.900000095367432,8.367747050819219e-10,0,256,19.9028991,50.0695931
1702338874818113000,133.28711303710938,0,0,2.6753554344177246,4.900000095367432,2.4383278729445124e-10,0,256,19.9028991,50.0695931
1702338875780616700,134.24961669921876,0,0,2.634650468826294,4.900000095367432,7.344339719717041e-11,0,256,19.9028991,50.0695931
1702338876801058000,135.27005810546876,0,0,2.644854784011841,4.900000095367432,2.1432295174705907e-11,0,256,19.9028991,50.0695931
1702338877773312500,136.2423125,0,0,2.6545774936676025,4.900000095367432,6.4365717616921e-12,0,256,19.9028991,50.0695931
1702338878781567200,137.25056713867187,0,0,2.6646599769592285,4.900000095367432,1.8926704821453644e-12,0,256,19.9028991,50.0695931
1702338879837784000,138.3067841796875,0,0,2.675222158432007,4.900000095367432,5.430674356390885e-13,0,256,19.9028991,50.0695931
1702338881768150500,140.2371506347656,0,0,5.321609020233154,4.900000095367432,4.914911725761688e-14,0,256,19.9028991,50.0695931
1702338882774770400,141.2437705078125,0,0,5.331675052642822,4.900000095367432,1.4503856964184422e-14,0,256,19.9028991,50.0695931
1702338883771636000,142.24063598632813,0,0,5.341643810272217,4.900000095367432,4.306922402947571e-15,0,256,19.9028991,50.0695931
1702338884778386200,143.24738623046875,0,0,5.351711273193359,4.900000095367432,1.2702211956143895e-15,0,256,19.9028991,50.0695931
1702338885773843500,144.24284350585938,0,0,4.466580867767334,4.900000095367432,1.7870911555919062e-16,0,256,19.9028991,50.0695931
1702338886795363000,145.26436303710938,0,0,4.4767961502075195,4.900000095367432,5.2475060893498294e-17,0,256,19.9028991,50.0695931
1702338887776087600,146.24508764648436,0,0,4.486603260040283,4.900000095367432,4.8044366376850895e-18,0,256,19.9028991,50.0695931
1702338888778637600,147.24763745117187,0,0,4.496628761291504,4.900000095367432,4.3207171835945057e-19,0,256,19.9028991,50.0695931
1702338889769989000,148.23898901367187,0,0,4.506542205810547,4.900000095367432,3.921360199967586e-20,0,256,19.9028991,50.0695931
1702338890776062700,149.24506274414063,0,0,2.3102080821990967,4.900000095367432,1.36243432353446e-21,0,256,19.9028991,50.0695931
1702338891768419300,150.23741943359374,0,0,2.320131778717041,4.900000095367432,1.2365814994429662e-22,0,256,19.9028991,50.0695931
1702338892773984500,151.24298461914063,0,0,2.3301873207092285,4.900000095367432,1.1092562096738921e-23,0,256,19.9028991,50.0695931
1702338893773612000,152.24261206054686,0,0,2.340183734893799,4.900000095367432,9.998271603956248e-25,0,256,19.9028991,50.0695931
1702338894770636000,153.23963598632812,0,0,2.350153923034668,4.900000095367432,9.031682062422173e-26,0,256,19.9028991,50.0695931
1702338895767382000,154.23638208007813,0,0,1.3838130235671997,4.900000095367432,2.9205258122084864e-27,0,256,19.9028991,50.0695931
1702338896777497000,155.2464970703125,0,0,1.3939142227172852,4.900000095367432,2.613079118867755e-28,0,256,19.9028991,50.0695931
1702338897781137200,156.25013720703126,0,0,1.403950572013855,4.900000095367432,2.3474842614621748e-29,0,256,19.9028991,50.0695931
1702338898778430200,157.24743017578126,0,0,1.4139235019683838,4.900000095367432,2.120014970295571e-30,0,256,19.9028991,50.0695931
1702338899791224600,158.260224609375,0,0,1.4240514039993286,4.900000095367432,1.8904050945121653e-31,0,256,19.9028991,50.0695931
1702338900794238700,159.26323876953126,0,0,3.114067792892456,4.900000095367432,5.99892493246435e-33,0,256,19.9028991,50.0695931
1702338901774957800,160.2439577636719,0,0,3.123875141143799,4.900000095367432,5.500014548755151e-34,0,256,19.9028991,50.0695931
1702338902788051200,161.25705126953125,0,0,3.1340060234069824,4.900000095367432,4.903733100686045e-35,0,256,19.9028991,50.0695931
1702338903772520000,162.24152001953124,0,0,3.143850803375244,4.900000095367432,4.475826036816773e-36,0,256,19.9028991,50.0695931
1702338904769592800,163.2385927734375,0,0,3.1538214683532715,4.900000095367432,4.0433482916051255e-37,0,256,19.9028991,50.0695931
1702338905768089600,164.23708959960936,0,0,5.651179790496826,4.900000095367432,1.1546437303223664e-38,0,256,19.9028991,50.0695931
1702338906778573000,165.24757299804688,0,0,5.661284446716309,4.900000095367432,1.0334113745902299e-39,0,256,19.9028991,50.0695931
1702338907773665800,166.24266577148438,0,0,5.67123556137085,4.900000095367432,9.349603483821612e-41,0,256,19.9028991,50.0695931
1702338908779501000,167.2485009765625,0,0,5.681293964385986,4.900000095367432,8.385370010519705e-42,0,256,19.9028991,50.0695931
1702338909785644300,168.2546442871094,0,0,5.691355228424072,4.900000095367432,7.51095976878102e-43,0,256,19.9028991,50.0695931
1702338910766545000,169.235544921875,0,0,1.185469388961792,4.900000095367432,2.1019476964872256e-44,0,256,19.9028991,50.0695931
1702338911769852200,170.23885205078125,0,0,1.195502519607544,4.900000095367432,1.401298464324817e-45,0,256,19.9028991,50.0695931
1702338912777686000,171.24668603515624,0,0,1.2055808305740356,4.900000095367432,0,0,256,19.9028991,50.0695931
1702338913770324000,172.23932397460936,0,0,1.21550714969635,4.900000095367432,0,0,256,19.9028991,50.0695931
1702338914777618400,173.24661840820312,0,0,1.225580096244812,4.900000095367432,0,0,256,19.9028991,50.0695931
1702338915769808000,174.23880786132813,0,0,1.341690182685852,4.900000095367432,0,0,256,19.9028991,50.0695931
1702338916765215200,175.23421533203125,0,0,1.3516442775726318,4.900000095367432,0,0,256,19.9028991,50.0695931
1702338917778026800,176.24702685546876,0,0,1.3617724180221558,4.900000095367432,0,0,256,19.9028991,50.0695931
1702338918773814800,177.24281469726563,0,0,1.3717303276062012,4.900000095367432,0,0,256,19.9028991,50.0695931
1702338919770200000,178.23919995117188,0,0,1.3816941976547241,4.900000095367432,0,0,256,19.9028991,50.0695931
1702338920781810400,179.250810546875,0,0,1.350951910018921,4.900000095367432,0,0,256,19.9028991,50.0695931
1702338921770297000,180.23929711914062,0,0,1.3608368635177612,4.900000095367432,0,0,256,19.9028991,50.0695931
1702338922771057400,181.24005737304688,0,0,1.3708443641662598,4.900000095367432,0,0,256,19.9028991,50.0695931
1702338923773603300,182.24260327148437,0,0,1.3808698654174805,4.900000095367432,0,0,256,19.9028991,50.0695931
1702338924765934000,183.23493408203126,0,0,1.3907932043075562,4.900000095367432,0,0,256,19.9028991,50.0695931
1702338925782052600,184.25105249023437,0,0,2.580172061920166,4.900000095367432,0,0,256,19.9028991,50.0695931
1702338926774430200,185.24343017578124,0,0,2.5900957584381104,4.900000095367432,0,0,256,19.9028991,50.0695931
1702338927763514000,186.23251416015626,0,0,2.5999865531921387,4.900000095367432,0,0,256,19.9028991,50.0695931
1702338928767758800,187.2367587890625,0,0,2.6100289821624756,4.900000095367432,0,0,256,19.9028991,50.0695931
1702338929812096500,188.28109643554689,0,0,2.6204724311828613,4.900000095367432,0,0,256,19.9028991,50.0695931
1702338930797352700,189.26635278320313,0,0,3.6227824687957764,4.900000095367432,0,0,247,19.9028991,50.0695931
1702338931802569000,190.27156884765625,0,0,3.6328346729278564,4.900000095367432,0,0,247,19.9028991,50.0695931
1702338932815979800,191.28497973632813,0,0,3.6429686546325684,7.702000141143799,0.03512171283364296,0,247,19.9028228,50.0696037
1702338933773992700,192.24299267578124,0,0,3.6525487899780273,10.503999710083008,0.00169521220959723,0,247,19.9027233,50.0696177
1702338934793235000,193.26223486328124,0,0,3.662741184234619,12.104999542236328,0.00624168710783124,0,247,19.9026234,50.069633
