time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1702338741639738600,0.108738525390625,0.8714950084686279,0.13244600594043732,0.0845550000667572,0.46454599499702454,-0.025582002475857735,-0.3145740330219269,-2.16618275642395
1702338741739002600,0.208002685546875,0.87363201379776,0.1358409970998764,0.08740600198507309,0.45899099111557007,-0.029555998742580414,-0.32318389415740967,-2.1789157390594482
1702338741838265000,0.30726513671875,0.8716449737548828,0.13585099577903748,0.08828700333833694,0.462583988904953,-0.029779965057969093,-0.3241550624370575,-2.1706480979919434
1702338741937529000,0.406529052734375,0.8726779818534851,0.13819999992847443,0.08556000143289566,0.4604470133781433,-0.02329184301197529,-0.3257293403148651,-2.174412727355957
1702338742036793300,0.50579345703125,0.8711100220680237,0.13726699352264404,0.08875100314617157,0.46308499574661255,-0.029035059735178947,-0.32715246081352234,-2.169165849685669
1702338742136055800,0.605055908203125,0.8703020215034485,0.13572199642658234,0.09104900062084198,0.4646109938621521,-0.034177590161561966,-0.32661938667297363,-2.1665048599243164
1702338742235318300,0.704318359375,0.8686730265617371,0.1350959986448288,0.09203600138425827,0.46763598918914795,-0.03542612865567207,-0.32656049728393555,-2.159743070602417
1702338742334582300,0.803582275390625,0.8671479821205139,0.13524800539016724,0.09352000057697296,0.4701229929924011,-0.037010349333286285,-0.3283608555793762,-2.1541337966918945
1702338742433844700,0.9028447265625,0.8670629858970642,0.1377989947795868,0.09059599786996841,0.4701099991798401,-0.029119614511728287,-0.3301035463809967,-2.152791976928711
1702338742533109000,1.00210888671875,0.8675230145454407,0.14126500487327576,0.0850600004196167,0.46926599740982056,-0.015862682834267616,-0.33094069361686707,-2.1525394916534424
1702338742632371500,1.101371337890625,0.87322598695755,0.14595000445842743,0.08254300057888031,0.4575600028038025,-0.011226414702832699,-0.33676064014434814,-2.1781938076019287
1702338742731634000,1.200634033203125,0.8854849934577942,0.1375339925289154,0.048739999532699585,0.44116100668907166,0.036573972553014755,-0.29064780473709106,-2.211801767349243
1702338742830898000,1.29989794921875,0.8842599987983704,0.1408029943704605,0.03702399879693985,0.4437189996242523,0.062029529362916946,-0.2857419550418854,-2.2024972438812256
1702338742930160400,1.399160400390625,0.8794639706611633,0.14985300600528717,0.03841700032353401,0.45012301206588745,0.07059906423091888,-0.30277004837989807,-2.1847076416015625
1702338743029424600,1.498424560546875,0.8692579865455627,0.17839400470256805,0.02249700017273426,0.46049898862838745,0.13305284082889557,-0.33721527457237244,-2.144566774368286
